subscription_id,user_id,start_date_key,end_date_key,plan_name,billing_cycle,status,monthly_price_usd,discount_usd,recognized_revenue_usd,cancellation_reason
344,729,20250806,,Premium,Annual,Active,9.99,0.0,39.96,
345,766,20241017,,Fan,Monthly,Active,5.99,0.0,35.94,
346,803,20230116,20240116,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
347,840,20230224,20250223,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
348,877,20250204,20250306,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
349,914,20250705,,Family,Monthly,Active,14.99,0.0,89.94,
350,951,20230929,,Premium,Monthly,Active,9.99,0.0,9.99,
351,988,20251107,,Fan,Monthly,Active,5.99,1.2,4.79,
352,1025,20230805,20231103,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
353,1062,20250906,,Premium,Monthly,Active,9.99,0.0,29.97,
354,1099,20230805,20231103,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
355,1136,20240105,,Family,Monthly,Active,14.99,0.0,179.88,
356,1173,20240817,,Premium,Annual,Active,9.99,0.0,159.84,
357,1210,20240731,20250731,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
358,1247,20250810,20251108,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
359,1284,20230506,20250505,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
360,1321,20250630,,Fan,Annual,Active,5.99,1.2,14.37,
361,1358,20230219,20230321,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
362,1395,20240925,,Premium,Monthly,Active,9.99,0.0,149.85,
363,1432,20241008,20250106,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
364,1469,20250428,,Family,Annual,Active,14.99,0.0,119.92,
365,1506,20240816,,Premium,Monthly,Active,9.99,0.0,159.84,
366,1543,20240714,,Fan,Monthly,Active,5.99,0.0,101.83,
367,1580,20251027,20251126,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
368,1617,20240514,20240812,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
369,1654,20250621,20250919,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
370,1691,20250116,,Family,Monthly,Active,14.99,0.0,89.94,
371,1728,20230511,20230610,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
372,1765,20231002,20240330,Fan,Annual,Cancelled,5.99,0.0,35.94,Price
373,1802,20230101,20230131,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
374,1839,20250707,20250806,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
375,1876,20240622,,Fan,Monthly,Active,5.99,0.0,107.82,
376,1913,20251030,20251129,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
377,1950,20251104,,Premium,Monthly,Active,9.99,0.0,9.99,
378,1987,20250718,,Fan,Monthly,Active,5.99,1.2,23.95,
379,2024,20241101,20250130,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
380,2061,20250910,,Premium,Annual,Active,9.99,0.0,29.97,
381,2098,20230829,20231127,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
382,2135,20241129,20250227,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
383,2172,20230701,20230929,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
384,2209,20250130,20250301,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
385,2246,20250616,,Family,Monthly,Active,14.99,0.0,89.94,
386,2283,20231012,20240409,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
387,2320,20231111,20251110,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
388,2357,20250331,,Family,Annual,Active,14.99,0.0,134.91,
389,2394,20240528,20240826,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
390,2431,20231215,,Fan,Monthly,Active,5.99,0.0,17.97,
391,2468,20250531,20250630,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
392,2505,20240125,20250124,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
393,2542,20240801,,Fan,Monthly,Active,5.99,0.0,101.83,
394,2579,20231102,20240131,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
395,2616,20240823,,Premium,Monthly,Active,9.99,0.0,59.94,
396,2653,20250310,20250608,Fan,Annual,Cancelled,5.99,1.2,14.37,Price
397,2690,20250905,20251204,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
398,2727,20250624,,Premium,Monthly,Active,9.99,0.0,59.94,
399,2764,20231201,20240529,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
400,2801,20230922,,Family,Annual,Active,14.99,0.0,14.99,
401,2838,20240819,20241117,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
402,2875,20230422,20231019,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
403,2912,20240801,20250801,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
404,2949,20240326,20240624,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
405,2986,20230409,,Fan,Monthly,Active,5.99,1.2,28.74,
406,3023,20240522,20240820,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
407,3060,20230106,20240106,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
408,3097,20250110,,Fan,Annual,Active,5.99,0.0,65.89,
409,3134,20240806,20240905,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
410,3171,20240706,,Premium,Monthly,Active,9.99,0.0,119.88,
411,3208,20230918,20231018,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
412,3245,20230429,20230728,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
413,3282,20230901,20240831,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
414,3319,20230402,20230701,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
415,3356,20231113,,Family,Monthly,Active,14.99,0.0,89.94,
416,3393,20250521,20251117,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
417,3430,20230804,20240803,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
418,3467,20250407,20251004,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
419,3504,20240807,20250203,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
420,3541,20240530,,Fan,Annual,Active,5.99,0.0,17.97,
421,3578,20230208,20250207,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
422,3615,20240304,20240831,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
423,3652,20240512,20240611,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
424,3689,20240508,20250508,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
425,3726,20241203,,Premium,Monthly,Active,9.99,0.0,119.88,
426,3763,20231117,20240515,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
427,3800,20230305,20250304,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
428,3837,20250422,,Premium,Annual,Active,9.99,0.0,79.92,
429,3874,20241109,20250207,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
430,3911,20250128,,Family,Monthly,Active,14.99,0.0,44.97,
431,3948,20230513,20250512,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
432,3985,20250506,20251102,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
433,4022,20250726,20250825,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
434,4059,20230810,20230909,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
435,4096,20241207,,Fan,Monthly,Active,5.99,0.0,17.97,
436,4133,20230404,20230703,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
437,4170,20230722,20250721,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
438,4207,20240508,,Fan,Monthly,Active,5.99,0.0,119.8,
439,4244,20230306,20230604,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
440,4281,20241011,,Premium,Annual,Active,9.99,0.0,119.88,
441,4318,20240530,20240629,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
442,4355,20241029,20250127,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
443,4392,20230319,20240318,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
444,4429,20250216,20250517,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
445,4466,20230802,,Family,Monthly,Active,14.99,0.0,44.97,
446,4503,20230901,20231130,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
447,4540,20240902,20241201,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
448,4577,20240730,,Family,Annual,Active,14.99,0.0,254.83,
449,4614,20240330,,Premium,Monthly,Active,9.99,0.0,209.79,
450,4651,20240523,,Fan,Monthly,Active,5.99,1.2,14.37,
451,4688,20251030,,Family,Monthly,Active,14.99,0.0,29.98,
452,4725,20230923,20240321,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
453,4762,20251009,,Fan,Monthly,Active,5.99,0.0,11.98,
454,4799,20240206,,Family,Monthly,Active,14.99,0.0,344.77,
455,4836,20230409,,Premium,Monthly,Active,9.99,0.0,59.94,
456,4873,20250828,,Fan,Annual,Active,5.99,0.0,23.96,
457,4910,20230515,20230813,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
458,4947,20230211,20230313,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
459,4984,20230627,20230925,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
460,5021,20240918,,Family,Annual,Active,14.99,0.0,224.85,
461,5058,20230822,20240218,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
462,5095,20250905,,Fan,Monthly,Active,5.99,0.0,17.97,
463,5132,20240604,20241201,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
464,5169,20240918,20250918,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
465,5206,20240322,,Fan,Monthly,Active,5.99,0.0,125.79,
466,5243,20241220,20250618,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
467,5280,20241224,20250622,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
468,5317,20250227,20250528,Fan,Annual,Cancelled,5.99,1.2,14.37,Price
469,5354,20241224,20250123,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
470,5391,20230417,,Premium,Monthly,Active,9.99,0.0,119.88,
471,5428,20240404,20250404,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
472,5465,20241023,,Family,Annual,Active,14.99,0.0,209.86,
473,5502,20251014,,Premium,Monthly,Active,9.99,0.0,19.98,
474,5539,20250605,,Fan,Monthly,Active,5.99,0.0,41.93,
475,5576,20241025,,Family,Monthly,Active,14.99,0.0,89.94,
476,5613,20240121,20240719,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
477,5650,20230206,20240206,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
478,5687,20230322,20240321,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
479,5724,20250502,20250601,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
480,5761,20230725,,Fan,Annual,Active,5.99,0.0,17.97,
481,5798,20230402,20250401,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
482,5835,20230408,20250407,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
483,5872,20250509,20251105,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
484,5909,20240508,20250508,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
485,5946,20250524,,Premium,Monthly,Active,9.99,0.0,9.99,
486,5983,20250429,,Fan,Monthly,Active,5.99,1.2,38.32,
487,20,20230721,20240117,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
488,57,20241224,20251224,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
489,94,20230205,20240205,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
490,131,20230711,,Family,Monthly,Active,14.99,0.0,179.88,
491,168,20240729,20250125,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
492,205,20230809,20240205,Fan,Annual,Cancelled,5.99,0.0,35.94,Price
493,242,20230324,20240323,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
494,279,20240930,20241229,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
495,316,20250804,,Fan,Monthly,Active,5.99,1.2,23.95,
496,353,20241002,20250331,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
497,390,20240724,,Premium,Monthly,Active,9.99,0.0,169.83,
498,427,20230131,20250130,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
499,464,20230712,20240711,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
500,501,20231228,,Premium,Annual,Active,9.99,0.0,59.94,
501,538,20250318,20250914,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
502,575,20240626,20250626,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
503,612,20231217,20240316,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
504,649,20250416,20251013,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
505,686,20240210,,Family,Monthly,Active,14.99,0.0,14.99,
506,723,20231112,20231212,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
507,760,20231024,20240122,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
508,797,20230920,20231219,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
509,834,20240408,20240707,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
510,871,20250629,,Fan,Monthly,Active,5.99,0.0,17.97,
511,908,20230509,20230608,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
512,945,20250222,,Premium,Annual,Active,9.99,0.0,99.9,
513,982,20230904,20240302,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
514,1019,20240325,20240623,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
515,1056,20230624,,Premium,Monthly,Active,9.99,0.0,119.88,
516,1093,20240711,20250107,Fan,Annual,Cancelled,5.99,0.0,35.94,Price
517,1130,20230128,20240128,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
518,1167,20240310,20240906,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
519,1204,20230728,20250727,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
520,1241,20230730,,Family,Annual,Active,14.99,0.0,89.94,
521,1278,20250726,,Premium,Monthly,Active,9.99,0.0,49.95,
522,1315,20240205,,Fan,Monthly,Active,5.99,1.2,110.17,
523,1352,20250810,,Family,Monthly,Active,14.99,0.0,59.96,
524,1389,20230515,20230614,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
525,1426,20251024,,Fan,Monthly,Active,5.99,0.0,11.98,
526,1463,20240919,,Family,Monthly,Active,14.99,0.0,224.85,
527,1500,20250601,20251128,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
528,1537,20230305,20230404,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
529,1574,20230917,20231017,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
530,1611,20230630,,Premium,Monthly,Active,9.99,0.0,29.97,
531,1648,20240528,,Fan,Monthly,Active,5.99,1.2,91.01,
532,1685,20250207,20250508,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
533,1722,20240804,20240903,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
534,1759,20240525,,Fan,Monthly,Active,5.99,0.0,113.81,
535,1796,20230404,,Family,Monthly,Active,14.99,0.0,89.94,
536,1833,20230321,20240320,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
537,1870,20250317,20250913,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
538,1907,20241224,,Family,Monthly,Active,14.99,0.0,179.88,
539,1944,20251109,,Premium,Monthly,Active,9.99,0.0,9.99,
540,1981,20241014,,Fan,Annual,Active,5.99,1.2,4.79,
541,2018,20230428,20231025,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
542,2055,20230428,20230727,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
543,2092,20250404,,Fan,Monthly,Active,5.99,0.0,53.91,
544,2129,20251009,20251108,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
545,2166,20230108,,Premium,Monthly,Active,9.99,0.0,119.88,
546,2203,20230318,20250317,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
547,2240,20250416,20251013,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
548,2277,20230713,20240109,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
549,2314,20230624,20231221,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
550,2351,20250518,,Family,Monthly,Active,14.99,0.0,104.93,
551,2388,20250519,,Premium,Monthly,Active,9.99,0.0,69.93,
552,2425,20240309,20240905,Fan,Annual,Cancelled,5.99,0.0,35.94,Price
553,2462,20231104,20241103,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
554,2499,20240710,,Premium,Monthly,Active,9.99,0.0,179.82,
555,2536,20240702,,Fan,Monthly,Active,5.99,0.0,107.82,
556,2573,20240515,,Family,Annual,Active,14.99,0.0,284.81,
557,2610,20241124,20250523,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
558,2647,20250321,,Fan,Monthly,Active,5.99,1.2,43.11,
559,2684,20240318,20240616,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
560,2721,20250418,,Premium,Annual,Active,9.99,0.0,59.94,
561,2758,20241113,20251113,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
562,2795,20241017,,Family,Monthly,Active,14.99,0.0,209.86,
563,2832,20230209,20230311,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
564,2869,20251104,,Fan,Annual,Active,5.99,0.0,5.99,
565,2906,20231204,,Family,Monthly,Active,14.99,0.0,179.88,
566,2943,20230803,20240130,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
567,2980,20240609,20250609,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
568,3017,20251010,,Family,Annual,Active,14.99,0.0,29.98,
569,3054,20250925,20251224,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
570,3091,20250610,,Fan,Monthly,Active,5.99,0.0,5.99,
571,3128,20230301,20240229,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
572,3165,20240708,20250104,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
573,3202,20250315,20250414,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
574,3239,20231113,20241112,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
575,3276,20250514,,Premium,Monthly,Active,9.99,0.0,69.93,
576,3313,20240916,20250315,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
577,3350,20250731,20250830,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
578,3387,20240612,20240910,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
579,3424,20250811,,Fan,Monthly,Active,5.99,0.0,23.96,
580,3461,20231003,,Family,Annual,Active,14.99,0.0,14.99,
581,3498,20250327,,Premium,Monthly,Active,9.99,0.0,89.91,
582,3535,20240627,20241224,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
583,3572,20250502,20251029,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
584,3609,20230920,20240318,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
585,3646,20240206,,Fan,Monthly,Active,5.99,1.2,14.37,
586,3683,20240827,20250223,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
587,3720,20240111,20240210,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
588,3757,20230929,20250928,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
589,3794,20251022,,Family,Monthly,Active,14.99,0.0,29.98,
590,3831,20240411,,Premium,Monthly,Active,9.99,0.0,209.79,
591,3868,20250513,20251109,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
592,3905,20240901,20250228,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
593,3942,20250217,,Premium,Monthly,Active,9.99,0.0,99.9,
594,3979,20240923,20250923,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
595,4016,20251014,,Family,Monthly,Active,14.99,0.0,29.98,
596,4053,20250427,20250726,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
597,4090,20230324,20250323,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
598,4127,20250926,20251026,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
599,4164,20250324,20250423,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
600,4201,20250831,,Fan,Annual,Active,5.99,0.0,23.96,
601,4238,20250203,20250802,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
602,4275,20250312,,Premium,Monthly,Active,9.99,0.0,89.91,
603,4312,20231219,20240318,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
604,4349,20250622,20250722,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
605,4386,20230617,,Premium,Monthly,Active,9.99,0.0,9.99,
606,4423,20250815,20251113,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
607,4460,20240714,20240813,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
608,4497,20250602,20250702,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
609,4534,20230216,20240216,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
610,4571,20240824,,Family,Monthly,Active,14.99,0.0,44.97,
611,4608,20230103,20240103,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
612,4645,20240207,20240805,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
613,4682,20251001,,Family,Monthly,Active,14.99,0.0,44.97,
614,4719,20250902,,Premium,Monthly,Active,9.99,0.0,39.96,
615,4756,20250822,,Fan,Monthly,Active,5.99,0.0,23.96,
616,4793,20230206,20240206,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
617,4830,20230521,20230620,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
618,4867,20250814,,Fan,Monthly,Active,5.99,0.0,23.96,
619,4904,20240105,20240404,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
620,4941,20240217,,Premium,Annual,Active,9.99,0.0,9.99,
621,4978,20230304,20230831,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
622,5015,20250125,,Family,Monthly,Active,14.99,0.0,164.89,
623,5052,20250221,20250522,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
624,5089,20230325,20240324,Fan,Annual,Cancelled,5.99,0.0,71.88,Price
625,5126,20250316,,Family,Monthly,Active,14.99,0.0,89.94,
626,5163,20250125,20250425,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
627,5200,20231005,20251004,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
628,5237,20240222,,Family,Annual,Active,14.99,0.0,329.78,
629,5274,20241118,,Premium,Monthly,Active,9.99,0.0,129.87,
630,5311,20241031,,Fan,Monthly,Active,5.99,1.2,67.06,
631,5348,20250428,20251025,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
632,5385,20240126,20250125,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
633,5422,20240610,20241207,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
634,5459,20230515,20240514,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
635,5496,20230315,,Premium,Monthly,Active,9.99,0.0,239.76,
636,5533,20250525,,Fan,Annual,Active,5.99,0.0,41.93,
637,5570,20231221,20251220,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
638,5607,20250817,20251115,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
639,5644,20240919,20241218,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
640,5681,20230303,,Family,Annual,Active,14.99,0.0,359.76,
641,5718,20250825,,Premium,Monthly,Active,9.99,0.0,39.96,
642,5755,20230309,20230607,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
643,5792,20250308,,Family,Monthly,Active,14.99,0.0,134.91,
644,5829,20240526,,Premium,Annual,Active,9.99,0.0,189.81,
645,5866,20230927,,Fan,Monthly,Active,5.99,0.0,143.76,
646,5903,20250521,,Family,Monthly,Active,14.99,0.0,104.93,
647,5940,20231217,20251216,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
648,5977,20230914,20231014,Fan,Annual,Cancelled,5.99,1.2,4.79,Price
649,14,20240522,20241118,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
650,51,20250522,,Premium,Monthly,Active,9.99,0.0,9.99,
651,88,20250822,,Fan,Monthly,Active,5.99,0.0,23.96,
652,125,20250121,20250720,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
653,162,20240515,,Premium,Monthly,Active,9.99,0.0,189.81,
654,199,20240303,20240601,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
655,236,20231113,,Family,Monthly,Active,14.99,0.0,89.94,
656,273,20241109,20251109,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
657,310,20230119,20230218,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
658,347,20240717,20250717,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
659,384,20231025,20240422,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
660,421,20240228,,Fan,Annual,Active,5.99,0.0,71.88,
661,458,20250827,20251125,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
662,495,20250628,20250926,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
663,532,20250619,,Fan,Monthly,Active,5.99,0.0,35.94,
664,569,20241203,20250601,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
665,606,20241015,,Premium,Monthly,Active,9.99,0.0,29.97,
