episode_id,anime_id,season_number,episode_number,episode_title,release_date_key,duration_seconds,is_filler
464,29,2,4,Episode 16: Chapter 15,20240821,1609,0
465,30,1,1,Episode 01: Chapter 1,20240525,1367,0
466,30,1,2,Episode 02: Chapter 2,20240601,1384,0
467,30,1,3,Episode 03: Chapter 3,20240608,1401,0
468,30,1,4,Episode 04: Chapter 4,20240615,1418,1
469,30,1,5,Episode 05: Chapter 5,20240622,1435,0
470,30,1,6,Episode 06: Chapter 6,20240629,1452,0
471,30,1,7,Episode 07: Chapter 7,20240706,1469,0
472,30,1,8,Episode 08: Chapter 8,20240713,1486,0
473,30,1,9,Episode 09: Chapter 9,20240720,1503,0
474,30,1,10,Episode 10: Chapter 10,20240727,1520,0
475,30,1,11,Episode 11: Chapter 11,20240803,1537,0
476,30,1,12,Episode 12: Chapter 12,20240810,1554,0
477,30,2,1,Episode 13: Chapter 13,20240817,1571,0
478,30,2,2,Episode 14: Chapter 14,20240824,1588,0
479,30,2,3,Episode 15: Chapter 15,20240831,1605,0
480,30,2,4,Episode 16: Chapter 16,20240907,1622,0
481,31,1,1,Episode 01: Chapter 2,20240611,1380,0
482,31,1,2,Episode 02: Chapter 3,20240618,1397,0
483,31,1,3,Episode 03: Chapter 4,20240625,1414,1
484,31,1,4,Episode 04: Chapter 5,20240702,1431,0
485,31,1,5,Episode 05: Chapter 6,20240709,1448,0
486,31,1,6,Episode 06: Chapter 7,20240716,1465,0
487,31,1,7,Episode 07: Chapter 8,20240723,1482,0
488,31,1,8,Episode 08: Chapter 9,20240730,1499,0
489,31,1,9,Episode 09: Chapter 10,20240806,1516,0
490,31,1,10,Episode 10: Chapter 11,20240813,1533,0
491,31,1,11,Episode 11: Chapter 12,20240820,1550,0
492,31,1,12,Episode 12: Chapter 13,20240827,1567,0
493,31,2,1,Episode 13: Chapter 14,20240903,1584,0
494,31,2,2,Episode 14: Chapter 15,20240910,1601,0
495,31,2,3,Episode 15: Chapter 16,20240917,1618,0
496,31,2,4,Episode 16: Chapter 17,20240924,1635,0
497,32,1,1,Episode 01: Chapter 3,20240628,1393,0
498,32,1,2,Episode 02: Chapter 4,20240705,1410,1
499,32,1,3,Episode 03: Chapter 5,20240712,1427,0
500,32,1,4,Episode 04: Chapter 6,20240719,1444,0
501,32,1,5,Episode 05: Chapter 7,20240726,1461,0
502,32,1,6,Episode 06: Chapter 8,20240802,1478,0
503,32,1,7,Episode 07: Chapter 9,20240809,1495,0
504,32,1,8,Episode 08: Chapter 10,20240816,1512,0
505,32,1,9,Episode 09: Chapter 11,20240823,1529,0
506,32,1,10,Episode 10: Chapter 12,20240830,1546,0
507,32,1,11,Episode 11: Chapter 13,20240906,1563,0
508,32,1,12,Episode 12: Chapter 14,20240913,1580,0
509,32,2,1,Episode 13: Chapter 15,20240920,1597,0
510,32,2,2,Episode 14: Chapter 16,20240927,1614,0
511,32,2,3,Episode 15: Chapter 17,20241004,1631,0
512,32,2,4,Episode 16: Chapter 18,20241011,1648,0
513,33,1,1,Episode 01: Chapter 4,20240715,1406,1
514,33,1,2,Episode 02: Chapter 5,20240722,1423,0
515,33,1,3,Episode 03: Chapter 6,20240729,1440,0
516,33,1,4,Episode 04: Chapter 7,20240805,1457,0
517,33,1,5,Episode 05: Chapter 8,20240812,1474,0
518,33,1,6,Episode 06: Chapter 9,20240819,1491,0
519,33,1,7,Episode 07: Chapter 10,20240826,1508,0
520,33,1,8,Episode 08: Chapter 11,20240902,1525,0
521,33,1,9,Episode 09: Chapter 12,20240909,1542,0
522,33,1,10,Episode 10: Chapter 13,20240916,1559,0
523,33,1,11,Episode 11: Chapter 14,20240923,1576,0
524,33,1,12,Episode 12: Chapter 15,20240930,1593,0
525,33,2,1,Episode 13: Chapter 16,20241007,1610,0
526,33,2,2,Episode 14: Chapter 17,20241014,1627,0
527,33,2,3,Episode 15: Chapter 18,20241021,1644,0
528,33,2,4,Episode 16: Chapter 19,20241028,1661,0
529,34,1,1,Episode 01: Chapter 5,20240801,1419,0
530,34,1,2,Episode 02: Chapter 6,20240808,1436,0
531,34,1,3,Episode 03: Chapter 7,20240815,1453,0
532,34,1,4,Episode 04: Chapter 8,20240822,1470,0
533,34,1,5,Episode 05: Chapter 9,20240829,1487,0
534,34,1,6,Episode 06: Chapter 10,20240905,1504,0
535,34,1,7,Episode 07: Chapter 11,20240912,1521,0
536,34,1,8,Episode 08: Chapter 12,20240919,1538,0
537,34,1,9,Episode 09: Chapter 13,20240926,1555,0
538,34,1,10,Episode 10: Chapter 14,20241003,1572,0
539,34,1,11,Episode 11: Chapter 15,20241010,1589,0
540,34,1,12,Episode 12: Chapter 16,20241017,1606,0
541,34,2,1,Episode 13: Chapter 17,20241024,1623,0
542,34,2,2,Episode 14: Chapter 18,20241031,1640,0
543,34,2,3,Episode 15: Chapter 19,20241107,1657,0
544,34,2,4,Episode 16: Chapter 20,20241114,1674,0
545,35,1,1,Episode 01: Chapter 6,20240818,1432,0
546,35,1,2,Episode 02: Chapter 7,20240825,1449,0
547,35,1,3,Episode 03: Chapter 8,20240901,1466,0
548,35,1,4,Episode 04: Chapter 9,20240908,1483,0
549,35,1,5,Episode 05: Chapter 10,20240915,1500,0
550,35,1,6,Episode 06: Chapter 11,20240922,1517,0
551,35,1,7,Episode 07: Chapter 12,20240929,1534,0
552,35,1,8,Episode 08: Chapter 13,20241006,1551,0
553,35,1,9,Episode 09: Chapter 14,20241013,1568,0
554,35,1,10,Episode 10: Chapter 15,20241020,1585,0
555,35,1,11,Episode 11: Chapter 16,20241027,1602,0
556,35,1,12,Episode 12: Chapter 17,20241103,1619,0
557,35,2,1,Episode 13: Chapter 18,20241110,1636,0
558,35,2,2,Episode 14: Chapter 19,20241117,1653,0
559,35,2,3,Episode 15: Chapter 20,20241124,1670,0
560,35,2,4,Episode 16: Chapter 21,20241201,1327,1
561,36,1,1,Episode 01: Chapter 7,20240904,1445,0
562,36,1,2,Episode 02: Chapter 8,20240911,1462,0
563,36,1,3,Episode 03: Chapter 9,20240918,1479,0
564,36,1,4,Episode 04: Chapter 10,20240925,1496,0
565,36,1,5,Episode 05: Chapter 11,20241002,1513,0
566,36,1,6,Episode 06: Chapter 12,20241009,1530,0
567,36,1,7,Episode 07: Chapter 13,20241016,1547,0
568,36,1,8,Episode 08: Chapter 14,20241023,1564,0
569,36,1,9,Episode 09: Chapter 15,20241030,1581,0
570,36,1,10,Episode 10: Chapter 16,20241106,1598,0
571,36,1,11,Episode 11: Chapter 17,20241113,1615,0
572,36,1,12,Episode 12: Chapter 18,20241120,1632,0
573,36,2,1,Episode 13: Chapter 19,20241127,1649,0
574,36,2,2,Episode 14: Chapter 20,20241204,1666,0
575,36,2,3,Episode 15: Chapter 21,20241211,1323,1
576,36,2,4,Episode 16: Chapter 22,20241218,1340,0
577,37,1,1,Episode 01: Chapter 8,20240921,1458,0
578,37,1,2,Episode 02: Chapter 9,20240928,1475,0
579,37,1,3,Episode 03: Chapter 10,20241005,1492,0
580,37,1,4,Episode 04: Chapter 11,20241012,1509,0
581,37,1,5,Episode 05: Chapter 12,20241019,1526,0
582,37,1,6,Episode 06: Chapter 13,20241026,1543,0
583,37,1,7,Episode 07: Chapter 14,20241102,1560,0
584,37,1,8,Episode 08: Chapter 15,20241109,1577,0
585,37,1,9,Episode 09: Chapter 16,20241116,1594,0
586,37,1,10,Episode 10: Chapter 17,20241123,1611,0
587,37,1,11,Episode 11: Chapter 18,20241130,1628,0
588,37,1,12,Episode 12: Chapter 19,20241207,1645,0
589,37,2,1,Episode 13: Chapter 20,20241214,1662,0
590,37,2,2,Episode 14: Chapter 21,20241221,1679,1
591,37,2,3,Episode 15: Chapter 22,20241228,1336,0
592,37,2,4,Episode 16: Chapter 23,20250104,1353,0
593,38,1,1,Episode 01: Chapter 9,20241008,1471,0
594,38,1,2,Episode 02: Chapter 10,20241015,1488,0
595,38,1,3,Episode 03: Chapter 11,20241022,1505,0
596,38,1,4,Episode 04: Chapter 12,20241029,1522,0
597,38,1,5,Episode 05: Chapter 13,20241105,1539,0
598,38,1,6,Episode 06: Chapter 14,20241112,1556,0
599,38,1,7,Episode 07: Chapter 15,20241119,1573,0
600,38,1,8,Episode 08: Chapter 16,20241126,1590,0
601,38,1,9,Episode 09: Chapter 17,20241203,1607,0
602,38,1,10,Episode 10: Chapter 18,20241210,1624,0
603,38,1,11,Episode 11: Chapter 19,20241217,1641,0
604,38,1,12,Episode 12: Chapter 20,20241224,1658,0
605,38,2,1,Episode 13: Chapter 21,20241231,1675,1
606,38,2,2,Episode 14: Chapter 22,20250107,1332,0
607,38,2,3,Episode 15: Chapter 23,20250114,1349,0
608,38,2,4,Episode 16: Chapter 24,20250121,1366,0
609,39,1,1,Episode 01: Chapter 10,20241025,1484,0
610,39,1,2,Episode 02: Chapter 11,20241101,1501,0
611,39,1,3,Episode 03: Chapter 12,20241108,1518,0
612,39,1,4,Episode 04: Chapter 13,20241115,1535,0
613,39,1,5,Episode 05: Chapter 14,20241122,1552,0
614,39,1,6,Episode 06: Chapter 15,20241129,1569,0
615,39,1,7,Episode 07: Chapter 16,20241206,1586,0
616,39,1,8,Episode 08: Chapter 17,20241213,1603,0
617,39,1,9,Episode 09: Chapter 18,20241220,1620,0
618,39,1,10,Episode 10: Chapter 19,20241227,1637,0
619,39,1,11,Episode 11: Chapter 20,20250103,1654,0
620,39,1,12,Episode 12: Chapter 21,20250110,1671,1
621,39,2,1,Episode 13: Chapter 22,20250117,1328,0
622,39,2,2,Episode 14: Chapter 23,20250124,1345,0
623,39,2,3,Episode 15: Chapter 24,20250131,1362,0
624,39,2,4,Episode 16: Chapter 25,20250207,1379,0
625,40,1,1,Episode 01: Chapter 11,20241111,1497,0
626,40,1,2,Episode 02: Chapter 12,20241118,1514,0
627,40,1,3,Episode 03: Chapter 13,20241125,1531,0
628,40,1,4,Episode 04: Chapter 14,20241202,1548,0
629,40,1,5,Episode 05: Chapter 15,20241209,1565,0
630,40,1,6,Episode 06: Chapter 16,20241216,1582,0
631,40,1,7,Episode 07: Chapter 17,20241223,1599,0
632,40,1,8,Episode 08: Chapter 18,20241230,1616,0
633,40,1,9,Episode 09: Chapter 19,20250106,1633,0
634,40,1,10,Episode 10: Chapter 20,20250113,1650,0
635,40,1,11,Episode 11: Chapter 21,20250120,1667,1
636,40,1,12,Episode 12: Chapter 22,20250127,1324,0
637,40,2,1,Episode 13: Chapter 23,20250203,1341,0
638,40,2,2,Episode 14: Chapter 24,20250210,1358,0
639,40,2,3,Episode 15: Chapter 25,20250217,1375,0
640,40,2,4,Episode 16: Chapter 26,20250224,1392,0
641,41,1,1,Episode 01: Chapter 12,20241128,1510,0
642,41,1,2,Episode 02: Chapter 13,20241205,1527,0
643,41,1,3,Episode 03: Chapter 14,20241212,1544,0
644,41,1,4,Episode 04: Chapter 15,20241219,1561,0
645,41,1,5,Episode 05: Chapter 16,20241226,1578,0
646,41,1,6,Episode 06: Chapter 17,20250102,1595,0
647,41,1,7,Episode 07: Chapter 18,20250109,1612,0
648,41,1,8,Episode 08: Chapter 19,20250116,1629,0
649,41,1,9,Episode 09: Chapter 20,20250123,1646,0
650,41,1,10,Episode 10: Chapter 21,20250130,1663,1
651,41,1,11,Episode 11: Chapter 22,20250206,1320,0
652,41,1,12,Episode 12: Chapter 23,20250213,1337,0
653,41,2,1,Episode 13: Chapter 24,20250220,1354,0
654,41,2,2,Episode 14: Chapter 25,20250227,1371,0
655,41,2,3,Episode 15: Chapter 26,20250306,1388,0
656,41,2,4,Episode 16: Chapter 27,20250313,1405,0
657,42,1,1,Episode 01: Chapter 13,20241215,1523,0
658,42,1,2,Episode 02: Chapter 14,20241222,1540,0
659,42,1,3,Episode 03: Chapter 15,20241229,1557,0
660,42,1,4,Episode 04: Chapter 16,20250105,1574,0
661,42,1,5,Episode 05: Chapter 17,20250112,1591,0
662,42,1,6,Episode 06: Chapter 18,20250119,1608,0
663,42,1,7,Episode 07: Chapter 19,20250126,1625,0
664,42,1,8,Episode 08: Chapter 20,20250202,1642,0
665,42,1,9,Episode 09: Chapter 21,20250209,1659,1
666,42,1,10,Episode 10: Chapter 22,20250216,1676,0
667,42,1,11,Episode 11: Chapter 23,20250223,1333,0
668,42,1,12,Episode 12: Chapter 24,20250302,1350,0
669,42,2,1,Episode 13: Chapter 25,20250309,1367,0
670,42,2,2,Episode 14: Chapter 26,20250316,1384,0
671,42,2,3,Episode 15: Chapter 27,20250323,1401,0
672,42,2,4,Episode 16: Chapter 28,20250330,1418,0
673,43,1,1,Episode 01: Chapter 14,20250101,1536,0
674,43,1,2,Episode 02: Chapter 15,20250108,1553,0
675,43,1,3,Episode 03: Chapter 16,20250115,1570,0
676,43,1,4,Episode 04: Chapter 17,20250122,1587,0
677,43,1,5,Episode 05: Chapter 18,20250129,1604,0
678,43,1,6,Episode 06: Chapter 19,20250205,1621,0
679,43,1,7,Episode 07: Chapter 20,20250212,1638,0
680,43,1,8,Episode 08: Chapter 21,20250219,1655,1
681,43,1,9,Episode 09: Chapter 22,20250226,1672,0
682,43,1,10,Episode 10: Chapter 23,20250305,1329,0
683,43,1,11,Episode 11: Chapter 24,20250312,1346,0
684,43,1,12,Episode 12: Chapter 25,20250319,1363,0
685,43,2,1,Episode 13: Chapter 26,20250326,1380,0
686,43,2,2,Episode 14: Chapter 27,20250402,1397,0
687,43,2,3,Episode 15: Chapter 28,20250409,1414,0
688,43,2,4,Episode 16: Chapter 29,20250416,1431,0
689,44,1,1,Episode 01: Chapter 15,20250118,1549,0
690,44,1,2,Episode 02: Chapter 16,20250125,1566,0
691,44,1,3,Episode 03: Chapter 17,20250201,1583,0
692,44,1,4,Episode 04: Chapter 18,20250208,1600,0
693,44,1,5,Episode 05: Chapter 19,20250215,1617,0
694,44,1,6,Episode 06: Chapter 20,20250222,1634,0
695,44,1,7,Episode 07: Chapter 21,20250301,1651,1
696,44,1,8,Episode 08: Chapter 22,20250308,1668,0
697,44,1,9,Episode 09: Chapter 23,20250315,1325,0
698,44,1,10,Episode 10: Chapter 24,20250322,1342,0
699,44,1,11,Episode 11: Chapter 25,20250329,1359,0
700,44,1,12,Episode 12: Chapter 26,20250405,1376,0
701,44,2,1,Episode 13: Chapter 27,20250412,1393,0
702,44,2,2,Episode 14: Chapter 28,20250419,1410,0
703,44,2,3,Episode 15: Chapter 29,20250426,1427,0
704,44,2,4,Episode 16: Chapter 30,20250503,1444,0
705,45,1,1,Episode 01: Chapter 16,20250204,1562,0
706,45,1,2,Episode 02: Chapter 17,20250211,1579,0
707,45,1,3,Episode 03: Chapter 18,20250218,1596,0
708,45,1,4,Episode 04: Chapter 19,20250225,1613,0
709,45,1,5,Episode 05: Chapter 20,20250304,1630,0
710,45,1,6,Episode 06: Chapter 21,20250311,1647,1
711,45,1,7,Episode 07: Chapter 22,20250318,1664,0
712,45,1,8,Episode 08: Chapter 23,20250325,1321,0
713,45,1,9,Episode 09: Chapter 24,20250401,1338,0
714,45,1,10,Episode 10: Chapter 25,20250408,1355,0
715,45,1,11,Episode 11: Chapter 26,20250415,1372,0
716,45,1,12,Episode 12: Chapter 27,20250422,1389,0
717,45,2,1,Episode 13: Chapter 28,20250429,1406,0
718,45,2,2,Episode 14: Chapter 29,20250506,1423,0
719,45,2,3,Episode 15: Chapter 30,20250513,1440,0
720,45,2,4,Episode 16: Chapter 31,20250520,1457,0
721,46,1,1,Episode 01: Chapter 17,20250221,1575,0
722,46,1,2,Episode 02: Chapter 18,20250228,1592,0
723,46,1,3,Episode 03: Chapter 19,20250307,1609,0
724,46,1,4,Episode 04: Chapter 20,20250314,1626,0
725,46,1,5,Episode 05: Chapter 21,20250321,1643,1
726,46,1,6,Episode 06: Chapter 22,20250328,1660,0
727,46,1,7,Episode 07: Chapter 23,20250404,1677,0
728,46,1,8,Episode 08: Chapter 24,20250411,1334,0
729,46,1,9,Episode 09: Chapter 25,20250418,1351,0
730,46,1,10,Episode 10: Chapter 26,20250425,1368,0
731,46,1,11,Episode 11: Chapter 27,20250502,1385,0
732,46,1,12,Episode 12: Chapter 28,20250509,1402,0
733,46,2,1,Episode 13: Chapter 29,20250516,1419,0
734,46,2,2,Episode 14: Chapter 30,20250523,1436,0
735,46,2,3,Episode 15: Chapter 31,20250530,1453,0
736,46,2,4,Episode 16: Chapter 1,20250606,1470,0
737,47,1,1,Episode 01: Chapter 18,20250310,1588,0
738,47,1,2,Episode 02: Chapter 19,20250317,1605,0
739,47,1,3,Episode 03: Chapter 20,20250324,1622,0
740,47,1,4,Episode 04: Chapter 21,20250331,1639,1
741,47,1,5,Episode 05: Chapter 22,20250407,1656,0
742,47,1,6,Episode 06: Chapter 23,20250414,1673,0
743,47,1,7,Episode 07: Chapter 24,20250421,1330,0
744,47,1,8,Episode 08: Chapter 25,20250428,1347,0
745,47,1,9,Episode 09: Chapter 26,20250505,1364,0
746,47,1,10,Episode 10: Chapter 27,20250512,1381,0
747,47,1,11,Episode 11: Chapter 28,20250519,1398,0
748,47,1,12,Episode 12: Chapter 29,20250526,1415,0
749,47,2,1,Episode 13: Chapter 30,20250602,1432,0
750,47,2,2,Episode 14: Chapter 31,20250609,1449,0
751,47,2,3,Episode 15: Chapter 1,20250616,1466,0
752,47,2,4,Episode 16: Chapter 2,20250623,1483,0
753,48,1,1,Episode 01: Chapter 19,20250327,1601,0
754,48,1,2,Episode 02: Chapter 20,20250403,1618,0
755,48,1,3,Episode 03: Chapter 21,20250410,1635,1
756,48,1,4,Episode 04: Chapter 22,20250417,1652,0
757,48,1,5,Episode 05: Chapter 23,20250424,1669,0
758,48,1,6,Episode 06: Chapter 24,20250501,1326,0
759,48,1,7,Episode 07: Chapter 25,20250508,1343,0
760,48,1,8,Episode 08: Chapter 26,20250515,1360,0
761,48,1,9,Episode 09: Chapter 27,20250522,1377,0
762,48,1,10,Episode 10: Chapter 28,20250529,1394,0
763,48,1,11,Episode 11: Chapter 29,20250605,1411,0
764,48,1,12,Episode 12: Chapter 30,20250612,1428,0
765,48,2,1,Episode 13: Chapter 31,20250619,1445,0
766,48,2,2,Episode 14: Chapter 1,20250626,1462,0
767,48,2,3,Episode 15: Chapter 2,20250703,1479,0
768,48,2,4,Episode 16: Chapter 3,20250710,1496,0
769,49,1,1,Episode 01: Chapter 20,20250413,1614,0
770,49,1,2,Episode 02: Chapter 21,20250420,1631,1
771,49,1,3,Episode 03: Chapter 22,20250427,1648,0
772,49,1,4,Episode 04: Chapter 23,20250504,1665,0
773,49,1,5,Episode 05: Chapter 24,20250511,1322,0
774,49,1,6,Episode 06: Chapter 25,20250518,1339,0
775,49,1,7,Episode 07: Chapter 26,20250525,1356,0
776,49,1,8,Episode 08: Chapter 27,20250601,1373,0
777,49,1,9,Episode 09: Chapter 28,20250608,1390,0
778,49,1,10,Episode 10: Chapter 29,20250615,1407,0
779,49,1,11,Episode 11: Chapter 30,20250622,1424,0
780,49,1,12,Episode 12: Chapter 31,20250629,1441,0
781,49,2,1,Episode 13: Chapter 1,20250706,1458,0
782,49,2,2,Episode 14: Chapter 2,20250713,1475,0
783,49,2,3,Episode 15: Chapter 3,20250720,1492,0
784,49,2,4,Episode 16: Chapter 4,20250727,1509,0
785,50,1,1,Episode 01: Chapter 21,20250430,1627,1
786,50,1,2,Episode 02: Chapter 22,20250507,1644,0
787,50,1,3,Episode 03: Chapter 23,20250514,1661,0
788,50,1,4,Episode 04: Chapter 24,20250521,1678,0
789,50,1,5,Episode 05: Chapter 25,20250528,1335,0
790,50,1,6,Episode 06: Chapter 26,20250604,1352,0
791,50,1,7,Episode 07: Chapter 27,20250611,1369,0
792,50,1,8,Episode 08: Chapter 28,20250618,1386,0
793,50,1,9,Episode 09: Chapter 29,20250625,1403,0
794,50,1,10,Episode 10: Chapter 30,20250702,1420,0
795,50,1,11,Episode 11: Chapter 31,20250709,1437,0
796,50,1,12,Episode 12: Chapter 1,20250716,1454,0
797,50,2,1,Episode 13: Chapter 2,20250723,1471,0
798,50,2,2,Episode 14: Chapter 3,20250730,1488,0
799,50,2,3,Episode 15: Chapter 4,20250806,1505,0
800,50,2,4,Episode 16: Chapter 5,20250813,1522,0
801,51,1,1,Episode 01: Chapter 22,20250517,1640,0
802,51,1,2,Episode 02: Chapter 23,20250524,1657,0
803,51,1,3,Episode 03: Chapter 24,20250531,1674,0
804,51,1,4,Episode 04: Chapter 25,20250607,1331,0
805,51,1,5,Episode 05: Chapter 26,20250614,1348,0
806,51,1,6,Episode 06: Chapter 27,20250621,1365,0
807,51,1,7,Episode 07: Chapter 28,20250628,1382,0
808,51,1,8,Episode 08: Chapter 29,20250705,1399,0
809,51,1,9,Episode 09: Chapter 30,20250712,1416,0
810,51,1,10,Episode 10: Chapter 31,20250719,1433,0
811,51,1,11,Episode 11: Chapter 1,20250726,1450,0
812,51,1,12,Episode 12: Chapter 2,20250802,1467,0
813,51,2,1,Episode 13: Chapter 3,20250809,1484,0
814,51,2,2,Episode 14: Chapter 4,20250816,1501,0
815,51,2,3,Episode 15: Chapter 5,20250823,1518,0
816,51,2,4,Episode 16: Chapter 6,20250830,1535,0
817,52,1,1,Episode 01: Chapter 23,20250603,1653,0
818,52,1,2,Episode 02: Chapter 24,20250610,1670,0
819,52,1,3,Episode 03: Chapter 25,20250617,1327,0
820,52,1,4,Episode 04: Chapter 26,20250624,1344,0
821,52,1,5,Episode 05: Chapter 27,20250701,1361,0
822,52,1,6,Episode 06: Chapter 28,20250708,1378,0
823,52,1,7,Episode 07: Chapter 29,20250715,1395,0
824,52,1,8,Episode 08: Chapter 30,20250722,1412,0
825,52,1,9,Episode 09: Chapter 31,20250729,1429,0
826,52,1,10,Episode 10: Chapter 1,20250805,1446,0
827,52,1,11,Episode 11: Chapter 2,20250812,1463,0
828,52,1,12,Episode 12: Chapter 3,20250819,1480,0
829,52,2,1,Episode 13: Chapter 4,20250826,1497,0
830,52,2,2,Episode 14: Chapter 5,20250902,1514,0
831,52,2,3,Episode 15: Chapter 6,20250909,1531,0
832,52,2,4,Episode 16: Chapter 7,20250916,1548,1
833,53,1,1,Episode 01: Chapter 24,20230102,1666,0
834,53,1,2,Episode 02: Chapter 25,20230109,1323,0
835,53,1,3,Episode 03: Chapter 26,20230116,1340,0
836,53,1,4,Episode 04: Chapter 27,20230123,1357,0
837,53,1,5,Episode 05: Chapter 28,20230130,1374,0
838,53,1,6,Episode 06: Chapter 29,20230206,1391,0
839,53,1,7,Episode 07: Chapter 30,20230213,1408,0
840,53,1,8,Episode 08: Chapter 31,20230220,1425,0
841,53,1,9,Episode 09: Chapter 1,20230227,1442,0
842,53,1,10,Episode 10: Chapter 2,20230306,1459,0
843,53,1,11,Episode 11: Chapter 3,20230313,1476,0
844,53,1,12,Episode 12: Chapter 4,20230320,1493,0
845,53,2,1,Episode 13: Chapter 5,20230327,1510,0
846,53,2,2,Episode 14: Chapter 6,20230403,1527,0
847,53,2,3,Episode 15: Chapter 7,20230410,1544,1
848,53,2,4,Episode 16: Chapter 8,20230417,1561,0
849,54,1,1,Episode 01: Chapter 25,20230119,1679,0
850,54,1,2,Episode 02: Chapter 26,20230126,1336,0
851,54,1,3,Episode 03: Chapter 27,20230202,1353,0
852,54,1,4,Episode 04: Chapter 28,20230209,1370,0
853,54,1,5,Episode 05: Chapter 29,20230216,1387,0
854,54,1,6,Episode 06: Chapter 30,20230223,1404,0
855,54,1,7,Episode 07: Chapter 31,20230302,1421,0
856,54,1,8,Episode 08: Chapter 1,20230309,1438,0
857,54,1,9,Episode 09: Chapter 2,20230316,1455,0
858,54,1,10,Episode 10: Chapter 3,20230323,1472,0
859,54,1,11,Episode 11: Chapter 4,20230330,1489,0
860,54,1,12,Episode 12: Chapter 5,20230406,1506,0
861,54,2,1,Episode 13: Chapter 6,20230413,1523,0
862,54,2,2,Episode 14: Chapter 7,20230420,1540,1
863,54,2,3,Episode 15: Chapter 8,20230427,1557,0
864,54,2,4,Episode 16: Chapter 9,20230504,1574,0
865,55,1,1,Episode 01: Chapter 26,20230205,1332,0
866,55,1,2,Episode 02: Chapter 27,20230212,1349,0
867,55,1,3,Episode 03: Chapter 28,20230219,1366,0
868,55,1,4,Episode 04: Chapter 29,20230226,1383,0
869,55,1,5,Episode 05: Chapter 30,20230305,1400,0
870,55,1,6,Episode 06: Chapter 31,20230312,1417,0
871,55,1,7,Episode 07: Chapter 1,20230319,1434,0
872,55,1,8,Episode 08: Chapter 2,20230326,1451,0
873,55,1,9,Episode 09: Chapter 3,20230402,1468,0
874,55,1,10,Episode 10: Chapter 4,20230409,1485,0
875,55,1,11,Episode 11: Chapter 5,20230416,1502,0
876,55,1,12,Episode 12: Chapter 6,20230423,1519,0
877,55,2,1,Episode 13: Chapter 7,20230430,1536,1
878,55,2,2,Episode 14: Chapter 8,20230507,1553,0
879,55,2,3,Episode 15: Chapter 9,20230514,1570,0
880,55,2,4,Episode 16: Chapter 10,20230521,1587,0
881,56,1,1,Episode 01: Chapter 27,20230222,1345,0
882,56,1,2,Episode 02: Chapter 28,20230301,1362,0
883,56,1,3,Episode 03: Chapter 29,20230308,1379,0
884,56,1,4,Episode 04: Chapter 30,20230315,1396,0
885,56,1,5,Episode 05: Chapter 31,20230322,1413,0
886,56,1,6,Episode 06: Chapter 1,20230329,1430,0
887,56,1,7,Episode 07: Chapter 2,20230405,1447,0
888,56,1,8,Episode 08: Chapter 3,20230412,1464,0
889,56,1,9,Episode 09: Chapter 4,20230419,1481,0
890,56,1,10,Episode 10: Chapter 5,20230426,1498,0
891,56,1,11,Episode 11: Chapter 6,20230503,1515,0
892,56,1,12,Episode 12: Chapter 7,20230510,1532,1
893,56,2,1,Episode 13: Chapter 8,20230517,1549,0
894,56,2,2,Episode 14: Chapter 9,20230524,1566,0
895,56,2,3,Episode 15: Chapter 10,20230531,1583,0
896,56,2,4,Episode 16: Chapter 11,20230607,1600,0
897,57,1,1,Episode 01: Chapter 28,20230311,1358,0
898,57,1,2,Episode 02: Chapter 29,20230318,1375,0
899,57,1,3,Episode 03: Chapter 30,20230325,1392,0
900,57,1,4,Episode 04: Chapter 31,20230401,1409,0
901,57,1,5,Episode 05: Chapter 1,20230408,1426,0
902,57,1,6,Episode 06: Chapter 2,20230415,1443,0
903,57,1,7,Episode 07: Chapter 3,20230422,1460,0
904,57,1,8,Episode 08: Chapter 4,20230429,1477,0
905,57,1,9,Episode 09: Chapter 5,20230506,1494,0
