watch_session_id,user_id,episode_id,subscription_id,watch_date_key,started_at,device_type,playback_region,watch_seconds,completion_pct,completed_flag,rewatch_flag,buffering_seconds
292,3637,3047,,20230518,2023-05-18T11:06:44,Console,Latin America,849,0.6056,0,0,0
293,4385,3084,,20240729,2024-07-29T11:09:01,Web,Latin America,1280,0.846,0,0,8
294,3364,5006,,20250223,2025-02-23T11:11:18,Tablet,APAC,843,0.5057,0,0,1
295,5818,1603,1941,20251130,2025-11-30T11:13:35,Mobile,Europe,1193,0.7438,0,0,1
296,4346,205,,20230314,2023-03-14T11:15:52,TV,Europe,1076,0.797,0,0,32
297,268,1495,,20241026,2024-10-26T11:18:09,Console,APAC,966,0.611,0,1,2
298,2515,1377,,20250411,2025-04-11T11:20:26,Web,North America,730,0.5259,0,0,1
299,2641,4125,720,20250409,2025-04-09T11:22:43,Tablet,Latin America,1387,0.8381,0,0,27
300,5328,4435,,20250610,2025-06-10T11:25:00,Mobile,APAC,401,0.2895,0,0,8
301,696,4374,,20230605,2023-06-05T11:27:17,TV,APAC,1065,0.7695,0,0,28
302,5260,994,,20231126,2023-11-26T11:29:34,Console,APAC,285,0.1961,0,0,0
303,1455,4221,4742,20251214,2025-12-14T11:31:51,Web,North America,965,0.7028,0,0,1
304,2406,4764,,20230218,2023-02-18T11:34:08,Tablet,Europe,1216,0.8456,0,0,11
305,3662,693,,20240616,2024-06-16T11:36:25,Mobile,Europe,653,0.4038,0,0,6
306,4572,4364,,20231005,2023-10-05T11:38:42,TV,APAC,406,0.2756,0,0,0
307,5768,4087,7291,20231102,2023-11-02T11:40:59,Console,APAC,1222,0.8003,0,0,4
308,5,3326,,20230716,2023-07-16T11:43:16,Web,Latin America,1307,0.9457,1,1,1
309,2136,2439,7355,20250114,2025-01-14T11:45:33,Tablet,APAC,765,0.4699,0,0,4
310,696,5713,,20230721,2023-07-21T11:47:50,Mobile,APAC,1440,0.8618,0,0,9
311,2706,4729,3965,20251216,2025-12-16T11:50:07,TV,Europe,1204,0.8846,0,0,25
312,1772,3445,,20230409,2023-04-09T11:52:24,Console,APAC,937,0.7029,0,0,1
313,1269,2306,3764,20230421,2023-04-21T11:54:41,Web,Latin America,1170,0.8131,0,0,1
314,554,3184,,20251223,2025-12-23T11:56:58,Tablet,Europe,1304,0.786,0,0,1
315,5853,2662,,20251203,2025-12-03T11:59:15,Mobile,Latin America,1115,0.7781,0,0,2
316,267,4469,,20250930,2025-09-30T12:01:32,TV,North America,811,0.5612,0,0,4
317,3121,4008,5760,20230902,2023-09-02T12:03:49,Console,Latin America,973,0.6579,0,0,5
318,2584,5257,,20250719,2025-07-19T12:06:06,Web,APAC,708,0.4951,0,0,0
319,4405,3229,1092,20250609,2025-06-09T12:08:23,Tablet,Latin America,1596,0.969,1,1,2
320,4955,3014,,20250726,2025-07-26T12:10:40,Mobile,North America,1003,0.738,0,0,1
321,5865,3708,,20250404,2025-04-04T12:12:57,TV,Latin America,938,0.5651,0,0,19
322,541,1970,3420,20241022,2024-10-22T12:15:14,Console,Latin America,1401,0.9181,1,0,0
323,615,3684,,20230331,2023-03-31T12:17:31,Web,North America,730,0.4831,0,0,11
324,561,753,,20250617,2025-06-17T12:19:48,Tablet,Latin America,1074,0.6708,0,0,3
325,3397,1939,4308,20240213,2024-02-13T12:22:05,Mobile,Latin America,1194,0.7871,0,0,13
326,5521,2967,960,20250304,2025-03-04T12:24:22,TV,Latin America,699,0.5228,0,0,2
327,5592,3850,4043,20250721,2025-07-21T12:26:39,Console,APAC,994,0.7187,0,0,6
328,2263,3677,,20230109,2023-01-09T12:28:56,Web,North America,894,0.5415,0,0,0
329,3647,2816,7558,20240828,2024-08-28T12:31:13,Tablet,North America,729,0.536,0,0,4
330,4978,2990,,20250727,2025-07-27T12:33:30,Mobile,Europe,1268,0.8632,0,1,3
331,3801,2691,,20230403,2023-04-03T12:35:47,TV,Latin America,1348,0.9574,1,0,5
332,1402,1718,,20240902,2024-09-02T12:38:04,Console,Europe,1099,0.7929,0,0,5
333,3616,2786,,20230405,2023-04-05T12:40:21,Web,APAC,935,0.6365,0,0,2
334,1111,3808,30,20241202,2024-12-02T12:42:38,Tablet,North America,766,0.5297,0,0,14
335,3005,3270,892,20240303,2024-03-03T12:44:55,Mobile,Latin America,1380,0.8807,0,0,18
336,4225,4182,,20230422,2023-04-22T12:47:12,TV,Latin America,1191,0.75,0,0,4
337,18,4929,,20241118,2024-11-18T12:49:29,Console,Europe,754,0.5409,0,0,1
338,4589,1503,,20250218,2025-02-18T12:51:46,Web,Latin America,758,0.5586,0,0,6
339,3449,4012,6904,20241114,2024-11-14T12:54:03,Tablet,Latin America,1347,0.8707,0,0,5
340,669,1126,,20250813,2025-08-13T12:56:20,Mobile,Latin America,943,0.5803,0,0,4
341,3333,2577,8036,20240523,2024-05-23T12:58:37,TV,Latin America,1309,0.7967,0,1,10
342,4225,4977,,20230210,2023-02-10T13:00:54,Console,Latin America,586,0.4089,0,0,7
343,2216,5083,1195,20251208,2025-12-08T13:03:11,Web,APAC,1316,0.9962,1,0,4
344,4759,3703,,20230929,2023-09-29T13:05:28,Tablet,North America,1239,0.7867,0,0,8
345,4110,409,,20230617,2023-06-17T13:07:45,Mobile,Europe,947,0.6527,0,0,2
346,4895,5188,,20230423,2023-04-23T13:10:02,TV,North America,1232,0.7453,0,0,0
347,5927,645,5998,20230704,2023-07-04T13:12:19,Console,North America,458,0.2902,0,0,13
348,3503,3836,,20250831,2025-08-31T13:14:36,Web,North America,922,0.6567,0,0,5
349,5014,3310,5649,20230920,2023-09-20T13:16:53,Tablet,Europe,799,0.5836,0,0,23
350,897,5093,,20230208,2023-02-08T13:19:10,Mobile,Latin America,1498,0.941,1,0,4
351,738,4340,,20250417,2025-04-17T13:21:27,TV,Europe,1170,0.8837,0,0,5
352,3237,3696,,20240128,2024-01-28T13:23:44,Console,Latin America,720,0.5314,0,1,9
353,3835,678,4482,20230704,2023-07-04T13:26:01,Web,North America,1346,0.8304,0,0,0
354,5062,1833,4353,20250105,2025-01-05T13:28:18,Tablet,Europe,930,0.6086,0,0,18
355,116,1147,,20230519,2023-05-19T13:30:35,Mobile,APAC,1065,0.7814,0,0,0
356,1864,1166,,20241111,2024-11-11T13:32:52,TV,APAC,1413,0.9902,1,0,1
357,558,1919,,20251114,2025-11-14T13:35:09,Console,Europe,1290,0.9663,1,0,6
358,1733,283,,20250506,2025-05-06T13:37:26,Web,Latin America,1116,0.8081,0,0,2
359,4278,4918,,20240121,2024-01-21T13:39:43,Tablet,Europe,806,0.5498,0,0,1
360,2259,1655,,20230807,2023-08-07T13:42:00,Mobile,North America,573,0.4241,0,0,11
361,1061,5646,,20250108,2025-01-08T13:44:17,TV,Latin America,1364,0.9298,1,0,3
362,2106,2437,8165,20240323,2024-03-23T13:46:34,Console,Europe,931,0.5841,0,0,17
363,4897,2073,,20230923,2023-09-23T13:48:51,Web,Latin America,1279,0.9384,1,1,5
364,4496,2615,,20240115,2024-01-15T13:51:08,Tablet,APAC,1118,0.7923,0,0,1
365,3591,1931,1070,20251122,2025-11-22T13:53:25,Mobile,North America,1460,0.8902,0,0,3
366,5219,2990,,20251130,2025-11-30T13:55:42,TV,North America,1257,0.8557,0,0,0
367,5825,2082,,20250824,2025-08-24T13:57:59,Console,Latin America,1198,0.7409,0,0,10
368,2391,5683,,20230217,2023-02-17T14:00:16,Web,North America,539,0.321,0,0,19
369,459,786,7634,20250130,2025-01-30T14:02:33,Tablet,North America,613,0.3729,0,0,1
370,5628,3396,,20240813,2024-08-13T14:04:50,Mobile,APAC,953,0.5822,0,0,7
371,1992,5567,,20231002,2023-10-02T14:07:07,TV,APAC,1400,0.9866,1,0,7
372,3872,3815,,20240606,2024-06-06T14:09:24,Console,APAC,1198,0.7191,0,0,5
373,113,5546,,20250717,2025-07-17T14:11:41,Web,Latin America,1011,0.7653,0,0,1
374,715,2786,4722,20230726,2023-07-26T14:13:58,Tablet,North America,1256,0.855,0,1,2
375,1104,1768,,20230310,2023-03-10T14:16:15,Mobile,APAC,1263,0.8657,0,0,3
376,180,4533,,20240306,2024-03-06T14:18:32,TV,APAC,704,0.4703,0,0,1
377,1300,385,3927,20230707,2023-07-07T14:20:49,Console,APAC,971,0.5842,0,0,7
378,1891,4606,2970,20250721,2025-07-21T14:23:06,Web,North America,1238,0.9225,1,0,13
379,4236,4337,4655,20250911,2025-09-11T14:25:23,Tablet,APAC,907,0.5554,0,0,0
380,5070,4399,,20230821,2023-08-21T14:27:40,Mobile,Europe,1350,0.871,0,0,20
381,4623,4805,,20250324,2025-03-24T14:29:57,TV,North America,1228,0.9043,1,0,16
382,2758,4953,,20240427,2024-04-27T14:32:14,Console,Europe,1379,0.8937,0,0,12
383,1527,2475,2798,20230313,2023-03-13T14:34:31,Web,North America,776,0.5698,0,0,6
384,4828,3334,,20251207,2025-12-07T14:36:48,Tablet,APAC,1301,0.8036,0,0,0
385,538,2437,6501,20230506,2023-05-06T14:39:05,Mobile,Europe,1453,0.9115,1,1,4
386,1361,1794,,20231223,2023-12-23T14:41:22,TV,Latin America,542,0.3919,0,0,1
387,3732,174,,20231012,2023-10-12T14:43:39,Console,APAC,1230,0.9172,1,0,2
388,1825,1942,,20241010,2024-10-10T14:45:56,Web,Latin America,1470,0.9375,1,0,5
389,549,27,5204,20240301,2024-03-01T14:48:13,Tablet,Latin America,1487,0.97,1,0,2
390,809,1571,184,20230707,2023-07-07T14:50:30,Mobile,Latin America,962,0.6096,0,0,8
391,729,4067,,20230206,2023-02-06T14:52:47,TV,Latin America,779,0.5387,0,0,1
392,5478,401,,20231214,2023-12-14T14:55:04,Console,Europe,1400,0.8358,0,0,10
393,1414,2003,,20230214,2023-02-14T14:57:21,Web,Europe,794,0.5061,0,0,5
394,4459,3484,5634,20250918,2025-09-18T14:59:38,Tablet,North America,719,0.4865,0,0,0
395,4731,3624,,20250124,2025-01-24T15:01:55,Mobile,North America,1171,0.7669,0,0,31
396,4868,5671,,20251121,2025-11-21T15:04:12,TV,APAC,928,0.6754,0,1,3
397,1468,4257,,20241101,2024-11-01T15:06:29,Console,APAC,1353,0.8629,0,0,3
398,1609,2079,,20250415,2025-04-15T15:08:46,Web,Latin America,1140,0.7782,0,0,10
399,4866,5340,5645,20230817,2023-08-17T15:11:03,Tablet,Europe,847,0.5479,0,0,0
400,3072,3367,,20250906,2025-09-06T15:13:20,Mobile,APAC,579,0.3484,0,0,9
401,5586,2639,4205,20250114,2025-01-14T15:15:37,TV,Europe,1340,0.859,0,0,1
402,1087,1170,,20251013,2025-10-13T15:17:54,Console,North America,637,0.3991,0,0,3
403,2875,1318,402,20230608,2023-06-08T15:20:11,Web,North America,1155,0.8128,0,0,10
404,3173,2094,,20230211,2023-02-11T15:22:28,Tablet,Latin America,242,0.1656,0,0,2
405,5038,5202,5001,20241109,2024-11-09T15:24:45,Mobile,Europe,1491,0.9136,1,0,4
406,1749,2164,,20250901,2025-09-01T15:27:02,TV,Latin America,814,0.6003,0,0,3
407,3721,4523,7560,20230513,2023-05-13T15:29:19,Console,Latin America,1158,0.7301,0,1,6
408,2535,2524,,20240515,2024-05-15T15:31:36,Web,North America,1307,0.9217,1,0,2
409,3203,747,,20241128,2024-11-28T15:33:53,Tablet,North America,1154,0.8255,0,0,0
410,5024,2099,,20240123,2024-01-23T15:36:10,Mobile,APAC,1113,0.6758,0,0,10
411,369,100,,20250723,2025-07-23T15:38:27,TV,Latin America,316,0.2137,0,0,3
412,3548,4815,,20240424,2024-04-24T15:40:44,Console,APAC,505,0.3305,0,0,9
413,2079,4534,,20231107,2023-11-07T15:43:01,Web,North America,1320,0.8719,0,0,11
414,776,2085,,20240904,2024-09-04T15:45:18,Tablet,APAC,1483,0.8891,0,0,20
415,4926,1161,4025,20230604,2023-06-04T15:47:35,Mobile,Europe,951,0.7086,0,0,3
416,3411,5642,,20251028,2025-10-28T15:49:52,TV,North America,1016,0.7262,0,0,14
417,4669,947,,20231112,2023-11-12T15:52:09,Console,Latin America,1072,0.7491,0,0,27
418,1964,385,1999,20230918,2023-09-18T15:54:26,Web,APAC,662,0.3983,0,1,11
419,5444,4476,,20231016,2023-10-16T15:56:43,Tablet,APAC,1211,0.7743,0,0,2
420,806,361,,20230501,2023-05-01T15:59:00,Mobile,Europe,979,0.6933,0,0,11
421,2717,3753,8668,20240712,2024-07-12T16:01:17,TV,Latin America,982,0.5959,0,0,4
422,1632,3908,2963,20250802,2025-08-02T16:03:34,Console,APAC,684,0.5131,0,0,3
423,1492,1974,,20240103,2024-01-03T16:05:51,Web,APAC,376,0.2359,0,0,22
424,3820,3867,,20230402,2023-04-02T16:08:08,Tablet,APAC,787,0.557,0,0,2
425,4845,552,,20230103,2023-01-03T16:10:25,Mobile,Latin America,1098,0.7079,0,0,6
426,1803,2708,1346,20250308,2025-03-08T16:12:42,TV,North America,1115,0.7754,0,0,0
427,1012,746,,20230823,2023-08-23T16:14:59,Console,APAC,1130,0.8182,0,0,2
428,3383,2777,,20241202,2024-12-02T16:17:16,Web,North America,1069,0.6787,0,0,3
429,5589,846,,20230926,2023-09-26T16:19:33,Tablet,Latin America,656,0.4296,0,1,3
430,149,4925,,20230407,2023-04-07T16:21:50,Mobile,Latin America,1517,0.9571,1,0,1
431,4816,1444,,20230213,2023-02-13T16:24:07,TV,APAC,1395,0.9356,1,0,1
432,2079,4937,,20250310,2025-03-10T16:26:24,Console,North America,1498,0.9791,1,0,5
433,871,1458,6510,20250402,2025-04-02T16:28:41,Web,North America,1307,0.8891,0,0,9
434,2630,5405,,20230919,2023-09-19T16:30:58,Tablet,Europe,559,0.3461,0,0,0
435,4828,4675,,20231016,2023-10-16T16:33:15,Mobile,APAC,1174,0.743,0,0,1
436,3870,1070,,20250325,2025-03-25T16:35:32,TV,Europe,1169,0.8666,0,0,16
437,2341,4410,2820,20250615,2025-06-15T16:37:49,Console,Latin America,1016,0.6874,0,0,4
438,3380,4459,,20231117,2023-11-17T16:40:06,Web,APAC,1317,0.8585,0,0,26
439,1177,4193,4248,20240918,2024-09-18T16:42:23,Tablet,Latin America,1126,0.7427,0,0,3
440,3119,1557,,20230521,2023-05-21T16:44:40,Mobile,North America,597,0.3734,0,1,15
441,3327,1061,,20230615,2023-06-15T16:46:57,TV,North America,500,0.3213,0,0,16
442,4997,5165,,20230826,2023-08-26T16:49:14,Console,Latin America,690,0.4859,0,0,8
443,3198,2624,8681,20230525,2023-05-25T16:51:31,Web,Europe,723,0.4623,0,0,1
444,719,5108,,20240304,2024-03-04T16:53:48,Tablet,North America,732,0.461,0,0,7
445,3185,5324,8032,20241229,2024-12-29T16:56:05,Mobile,Latin America,888,0.5793,0,0,3
446,5869,4801,3564,20250927,2025-09-27T16:58:22,TV,Latin America,1146,0.6945,0,0,7
447,4180,5503,4167,20251030,2025-10-30T17:00:39,Console,APAC,628,0.4594,0,0,4
448,2506,5569,,20250703,2025-07-03T17:02:56,Web,Europe,340,0.2188,0,0,9
449,2883,5428,,20240208,2024-02-08T17:05:13,Tablet,North America,1049,0.705,0,0,3
450,135,3424,,20250303,2025-03-03T17:07:30,Mobile,North America,1420,0.9505,1,0,3
451,3848,3557,5131,20241022,2024-10-22T17:09:47,TV,APAC,988,0.6938,0,1,10
452,5387,736,,20240705,2024-07-05T17:12:04,Console,North America,613,0.417,0,0,0
453,2878,2949,,20241224,2024-12-24T17:14:21,Web,Europe,1630,0.9879,1,0,16
454,5239,2746,,20230720,2023-07-20T17:16:38,Tablet,North America,1340,0.8557,0,0,1
455,1472,3759,,20230831,2023-08-31T17:18:55,Mobile,APAC,1208,0.8691,0,0,15
456,1008,5487,,20251025,2025-10-25T17:21:12,TV,APAC,1210,0.8936,0,0,2
457,2757,2653,,20231113,2023-11-13T17:23:29,Console,Latin America,647,0.4204,0,0,1
458,4699,664,,20241024,2024-10-24T17:25:46,Web,North America,1165,0.7095,0,0,8
459,5640,1542,,20230610,2023-06-10T17:28:03,Tablet,APAC,1518,0.947,1,0,2
460,2735,5505,,20240313,2024-03-13T17:30:20,Mobile,North America,507,0.3375,0,0,4
461,2583,3275,4286,20230611,2023-06-11T17:32:37,TV,North America,1186,0.7179,0,0,45
462,4956,3564,,20230828,2023-08-28T17:34:54,Console,APAC,1414,0.9164,1,1,4
463,4624,5696,,20251210,2025-12-10T17:37:11,Web,APAC,1450,0.9416,1,0,2
464,5850,3490,,20230125,2023-01-25T17:39:28,Tablet,Europe,1131,0.8562,0,0,3
465,4666,3868,3045,20250216,2025-02-16T17:41:45,Mobile,Europe,583,0.4077,0,0,9
466,3319,2580,,20240501,2024-05-01T17:44:02,TV,North America,875,0.6559,0,0,6
467,4048,5606,,20231010,2023-10-10T17:46:19,Console,APAC,933,0.5604,0,0,5
468,74,3816,,20240403,2024-04-03T17:48:36,Web,Europe,605,0.4573,0,0,30
469,2379,2849,3794,20230811,2023-08-11T17:50:53,Tablet,North America,885,0.5884,0,0,0
470,2245,5744,,20230602,2023-06-02T17:53:10,Mobile,Latin America,1117,0.7074,0,0,3
471,2907,4754,1538,20250913,2025-09-13T17:55:27,TV,North America,178,0.1093,0,0,23
472,3931,997,,20230730,2023-07-30T17:57:44,Console,North America,966,0.6423,0,0,1
473,4124,641,3679,20231005,2023-10-05T18:00:01,Web,APAC,1322,0.8755,0,1,11
474,295,1592,,20241130,2024-11-30T18:02:18,Tablet,North America,1186,0.7076,0,0,1
475,2811,282,,20230515,2023-05-15T18:04:35,Mobile,North America,1306,0.9575,1,0,7
476,322,2307,,20230204,2023-02-04T18:06:52,TV,Europe,993,0.682,0,0,4
477,3128,2638,,20250309,2025-03-09T18:09:09,Console,APAC,1122,0.7272,0,0,2
478,1216,2074,6195,20241207,2024-12-07T18:11:26,Web,APAC,1202,0.871,0,0,3
479,1939,1240,,20230107,2023-01-07T18:13:43,Tablet,North America,1032,0.7424,0,0,7
480,1438,2025,,20230126,2023-01-26T18:16:00,Mobile,Europe,795,0.6005,0,0,6
481,1425,545,,20240511,2024-05-11T18:18:17,TV,Latin America,1323,0.9239,1,0,10
482,1415,3224,1822,20231014,2023-10-14T18:20:34,Console,North America,896,0.5736,0,0,0
483,5223,2347,,20250113,2025-01-13T18:22:51,Web,North America,1256,0.7763,0,0,2
484,5592,2051,,20240221,2024-02-21T18:25:08,Tablet,APAC,1111,0.6909,0,1,7
485,5010,4630,,20230315,2023-03-15T18:27:25,Mobile,Europe,1523,0.9567,1,0,7
486,5550,5483,5177,20250305,2025-03-05T18:29:42,TV,Europe,1160,0.7047,0,0,0
487,1185,1506,,20250312,2025-03-12T18:31:59,Console,Latin America,1388,0.9198,1,0,13
488,2501,3486,,20250513,2025-05-13T18:34:16,Web,Latin America,1377,0.9107,1,0,23
489,2964,4107,2999,20250123,2025-01-23T18:36:33,Tablet,APAC,658,0.4092,0,0,6
490,2892,4170,,20230813,2023-08-13T18:38:50,Mobile,APAC,1150,0.6999,0,0,7
491,345,4272,,20230414,2023-04-14T18:41:07,TV,Latin America,1076,0.7355,0,0,4
492,3432,5621,,20250217,2025-02-17T18:43:24,Console,APAC,798,0.4804,0,0,3
493,2290,1763,,20230608,2023-06-08T18:45:41,Web,Europe,326,0.2373,0,0,5
494,2249,275,,20230411,2023-04-11T18:47:58,Tablet,Latin America,932,0.5807,0,0,5
495,693,2837,,20250928,2025-09-28T18:50:15,Mobile,Latin America,1047,0.6716,0,1,2
496,5701,835,,20250416,2025-04-16T18:52:32,TV,Latin America,321,0.2396,0,0,5
497,3267,4564,3818,20240219,2024-02-19T18:54:49,Console,North America,1373,0.9117,1,0,5
498,2972,4585,,20251227,2025-12-27T18:57:06,Web,APAC,757,0.4719,0,0,1
499,4488,2546,,20230208,2023-02-08T18:59:23,Tablet,APAC,1411,0.8635,0,0,23
500,4545,4241,,20230930,2023-09-30T19:01:40,Mobile,Latin America,649,0.4174,0,0,2
501,1688,5690,,20230104,2023-01-04T19:03:57,TV,APAC,682,0.4743,0,0,0
502,2468,414,,20251025,2025-10-25T19:06:14,Console,APAC,1289,0.8392,0,0,12
503,747,1363,,20230625,2023-06-25T19:08:31,Web,North America,1053,0.7473,0,0,1
504,4522,3474,,20231127,2023-11-27T19:10:48,Tablet,Europe,1311,0.786,0,0,15
505,2065,3300,,20241231,2024-12-31T19:13:05,Mobile,Latin America,478,0.3066,0,0,1
506,4292,1164,,20240225,2024-02-25T19:15:22,TV,APAC,1069,0.7674,0,1,27
507,4359,2156,,20230809,2023-08-09T19:17:39,Console,North America,1379,0.9324,1,0,10
508,3768,4641,,20231129,2023-11-29T19:19:56,Web,APAC,806,0.5303,0,0,4
509,544,700,,20230330,2023-03-30T19:22:13,Tablet,APAC,1060,0.7703,0,0,9
510,1411,974,,20241023,2024-10-23T19:24:30,Mobile,North America,1362,0.8351,0,0,11
511,3579,4538,,20250823,2025-08-23T19:26:47,TV,North America,820,0.5183,0,0,27
512,3386,2949,,20240305,2024-03-05T19:29:04,Console,Europe,1084,0.657,0,0,4
513,5875,3004,3402,20240210,2024-02-10T19:31:21,Web,North America,1335,0.922,1,0,13
514,5411,2975,1930,20250717,2025-07-17T19:33:38,Tablet,North America,795,0.5397,0,0,6
515,3653,48,1396,20231201,2023-12-01T19:35:55,Mobile,Latin America,1181,0.7241,0,0,14
516,3116,2997,,20230122,2023-01-22T19:38:12,TV,APAC,961,0.7231,0,0,4
517,992,1882,,20231104,2023-11-04T19:40:29,Console,APAC,990,0.625,0,1,1
518,3078,5158,5921,20250607,2025-06-07T19:42:46,Web,Europe,928,0.5587,0,0,23
519,1444,1197,,20231209,2023-12-09T19:45:03,Tablet,APAC,1197,0.8336,0,0,0
520,4692,4114,,20250322,2025-03-22T19:47:20,Mobile,APAC,1327,0.904,1,0,7
521,2736,205,,20240229,2024-02-29T19:49:37,TV,APAC,540,0.4,0,0,2
522,4442,4493,1093,20230831,2023-08-31T19:51:54,Console,Europe,1333,0.8363,0,0,4
523,3747,3201,8858,20240613,2024-06-13T19:54:11,Web,North America,1132,0.7916,0,0,5
524,2948,436,,20230323,2023-03-23T19:56:28,Tablet,APAC,563,0.4045,0,0,3
525,2336,3609,3955,20250705,2025-07-05T19:58:45,Mobile,APAC,1268,0.8282,0,0,3
526,1676,3114,,20231112,2023-11-12T20:01:02,TV,APAC,1215,0.8073,0,0,2
527,1629,350,44,20250912,2025-09-12T20:03:19,Console,Latin America,1345,0.9063,1,0,18
528,4346,362,,20240413,2024-04-13T20:05:36,Web,Europe,935,0.6543,0,1,3
529,3239,2915,,20230115,2023-01-15T20:07:53,Tablet,North America,1078,0.678,0,0,1
530,674,1270,829,20251106,2025-11-06T20:10:10,Mobile,Europe,1362,0.9855,1,0,1
531,2870,1749,,20240511,2024-05-11T20:12:27,TV,Europe,508,0.3642,0,0,1
532,2280,3526,,20240707,2024-07-07T20:14:44,Console,APAC,957,0.6763,0,0,5
533,3423,1877,5606,20251104,2025-11-04T20:17:01,Web,North America,1404,0.9366,1,0,4
534,930,1341,,20240912,2024-09-12T20:19:18,Tablet,Europe,1478,0.9517,1,0,2
535,5340,659,,20240514,2024-05-14T20:21:35,Mobile,APAC,1534,0.9852,1,0,0
536,5471,1826,,20230221,2023-02-21T20:23:52,TV,North America,1165,0.8268,0,0,3
537,2310,5700,,20231006,2023-10-06T20:26:09,Console,Europe,1120,0.8302,0,0,6
538,4568,1097,,20251030,2025-10-30T20:28:26,Web,APAC,1103,0.6685,0,0,14
539,3617,4960,,20240903,2024-09-03T20:30:43,Tablet,Latin America,642,0.3863,0,1,15
540,3499,3892,,20241116,2024-11-16T20:33:00,Mobile,North America,568,0.4303,0,0,5
541,499,5403,4554,20240621,2024-06-21T20:35:17,TV,North America,1216,0.7691,0,0,3
542,2523,1652,,20240205,2024-02-05T20:37:34,Console,North America,1129,0.6801,0,0,22
543,4798,4547,,20240821,2024-08-21T20:39:51,Web,Europe,710,0.481,0,0,29
544,5739,3555,,20230122,2023-01-22T20:42:08,Tablet,North America,1345,0.9676,1,0,11
545,5347,3782,5658,20240916,2024-09-16T20:44:25,Mobile,North America,1135,0.6993,0,0,5
546,3145,3116,,20230101,2023-01-01T20:46:42,TV,Latin America,499,0.3242,0,0,5
547,5812,5524,,20240906,2024-09-06T20:48:59,Console,APAC,368,0.235,0,0,0
548,1925,2525,,20250401,2025-04-01T20:51:16,Web,Latin America,420,0.2927,0,0,3
549,4323,1121,,20230115,2023-01-15T20:53:33,Tablet,North America,1069,0.6942,0,0,4
550,1696,1489,,20230506,2023-05-06T20:55:50,Mobile,APAC,1384,0.9358,1,1,14
551,4015,3793,5622,20230324,2023-03-24T20:58:07,TV,North America,542,0.3495,0,0,0
552,2054,5149,,20251202,2025-12-02T21:00:24,Console,Europe,1269,0.9019,1,0,5
553,829,107,,20240911,2024-09-11T21:02:41,Web,Latin America,1195,0.7478,0,0,1
554,417,684,,20240813,2024-08-13T21:04:58,Tablet,Latin America,1026,0.7528,0,0,25
555,2959,5756,,20231002,2023-10-02T21:07:15,Mobile,North America,997,0.6542,0,0,8
556,4554,2866,,20241202,2024-12-02T21:09:32,TV,Europe,946,0.6167,0,0,4
557,1959,4697,3134,20250720,2025-07-20T21:11:49,Console,North America,1219,0.9131,1,0,6
558,267,1473,,20240823,2024-08-23T21:14:06,Web,North America,865,0.59,0,0,9
559,1874,4418,4429,20240415,2024-04-15T21:16:23,Tablet,Europe,826,0.6096,0,0,9
560,1906,3287,,20240217,2024-02-17T21:18:40,Mobile,Europe,886,0.5548,0,0,14
561,3414,5462,,20240701,2024-07-01T21:20:57,TV,Europe,1229,0.7939,0,1,23
562,2466,706,,20250612,2025-06-12T21:23:14,Console,Europe,912,0.5776,0,0,6
563,1676,6,,20230429,2023-04-29T21:25:31,Web,APAC,811,0.5652,0,0,12
564,1301,5395,,20251130,2025-11-30T21:27:48,Tablet,Latin America,1350,0.9343,1,0,0
565,1775,348,,20240819,2024-08-19T21:30:05,Mobile,North America,977,0.6738,0,0,1
566,4044,949,3839,20231123,2023-11-23T21:32:22,TV,APAC,403,0.2751,0,0,1
567,3688,3355,5451,20251129,2025-11-29T21:34:39,Console,APAC,1262,0.93,1,0,0
568,1971,2848,,20230119,2023-01-19T21:36:56,Web,North America,481,0.347,0,0,0
569,2094,3248,,20240820,2024-08-20T21:39:13,Tablet,Europe,1083,0.8016,0,0,3
570,5885,5746,1132,20250125,2025-01-25T21:41:30,Mobile,Latin America,1232,0.9099,1,0,3
571,3,5048,,20240727,2024-07-27T21:43:47,TV,North America,1472,0.9177,1,0,1
572,3930,1310,,20241017,2024-10-17T21:46:04,Console,Europe,1449,0.9385,1,1,4
573,645,1028,2612,20250221,2025-02-21T21:48:21,Web,Latin America,1043,0.6894,0,0,5
574,2451,3326,1850,20240920,2024-09-20T21:50:38,Tablet,North America,229,0.1657,0,0,25
