follow_id,follower_user_id,followed_user_id,follow_date_key,source_surface
850,4485,4903,20250317,Watch Party
851,3335,3681,20240226,Review
852,1831,3564,20230626,Profile
853,2125,3863,20250805,Recommendation
854,30,2624,20251124,Watch Party
855,4003,2681,20230826,Review
856,3926,2532,20231031,Profile
857,3768,2480,20250828,Recommendation
858,628,1012,20231023,Watch Party
859,4509,3709,20230217,Review
860,4274,1061,20240723,Profile
861,924,3760,20231020,Recommendation
862,3191,2822,20240406,Watch Party
863,1169,3064,20230811,Review
864,4156,826,20241117,Profile
865,5701,336,20240801,Recommendation
866,5032,5627,20230611,Watch Party
867,3740,3580,20230726,Review
868,4351,3645,20230924,Profile
869,1468,5499,20241218,Recommendation
870,2930,5419,20241010,Watch Party
871,4959,4801,20230814,Review
872,5894,2470,20240610,Profile
873,1721,4364,20230405,Recommendation
874,830,399,20241220,Watch Party
875,1709,3725,20250921,Review
876,1950,4629,20230812,Profile
877,1317,1535,20230928,Recommendation
878,4066,2300,20250531,Watch Party
879,1386,3251,20240528,Review
880,147,1810,20250913,Profile
881,894,4744,20230126,Recommendation
882,86,4062,20241207,Watch Party
883,2552,2090,20250222,Review
884,418,2165,20250208,Profile
885,4594,1309,20240613,Recommendation
886,3847,2443,20240507,Watch Party
887,5235,4650,20240806,Review
888,1379,5463,20240620,Profile
889,5807,3825,20240526,Recommendation
890,2560,4256,20240804,Watch Party
891,5085,3518,20241220,Review
892,5849,4316,20230423,Profile
893,237,1910,20240723,Recommendation
894,506,3236,20250710,Watch Party
895,408,3930,20231124,Review
896,2474,78,20251111,Profile
897,247,3548,20251015,Recommendation
898,1811,2558,20230128,Watch Party
899,5407,876,20230528,Review
900,3466,603,20250105,Profile
901,3978,1129,20230319,Recommendation
902,282,5644,20240603,Watch Party
903,26,1300,20230111,Review
904,2163,3585,20250602,Profile
905,4775,685,20251013,Recommendation
906,2216,4185,20240610,Watch Party
907,540,2041,20230511,Review
908,653,3826,20230128,Profile
909,5809,5978,20230716,Recommendation
910,1343,3046,20231001,Watch Party
911,3939,4076,20230313,Review
912,4494,4557,20240827,Profile
913,5808,4424,20250103,Recommendation
914,5201,5117,20231227,Watch Party
915,540,2047,20240826,Review
916,1661,3955,20250806,Profile
917,3496,1915,20250401,Recommendation
918,4402,2483,20251201,Watch Party
919,3575,2867,20240523,Review
920,3232,1001,20230701,Profile
921,1588,2136,20251208,Recommendation
922,2017,3796,20240419,Watch Party
923,1391,2448,20250927,Review
924,1776,558,20240807,Profile
925,4092,4158,20240927,Recommendation
926,1468,5146,20240417,Watch Party
927,1361,859,20230527,Review
928,369,4595,20250914,Profile
929,3375,2309,20230310,Recommendation
930,72,2758,20230306,Watch Party
931,759,3138,20241006,Review
932,136,3191,20230620,Profile
933,1011,4476,20230501,Recommendation
934,1488,380,20230702,Watch Party
935,543,352,20240130,Review
936,491,5886,20250322,Profile
937,2362,4830,20240516,Recommendation
938,1664,5312,20230623,Watch Party
939,5233,173,20240904,Review
940,3026,5409,20230412,Profile
941,3891,4574,20240408,Recommendation
942,5998,4042,20250826,Watch Party
943,1163,1394,20241114,Review
944,3043,418,20240208,Profile
945,1424,4312,20250808,Recommendation
946,4145,3695,20230628,Watch Party
947,5597,3898,20241006,Review
948,1301,5442,20250424,Profile
949,800,5029,20241226,Recommendation
950,4247,2215,20250319,Watch Party
951,641,5693,20250626,Review
952,4122,3289,20230212,Profile
953,4141,559,20230510,Recommendation
954,2982,5882,20240205,Watch Party
955,2076,1814,20240208,Review
956,4676,2752,20230228,Profile
957,1816,1408,20250626,Recommendation
958,5304,4637,20251102,Watch Party
959,775,3466,20240810,Review
960,1414,5237,20241209,Profile
961,4837,4928,20230715,Recommendation
962,2460,1254,20250124,Watch Party
963,5864,254,20250807,Review
964,1576,4700,20230417,Profile
965,2611,5660,20250416,Recommendation
966,5827,2938,20241013,Watch Party
967,5071,5722,20230212,Review
968,1572,4417,20241222,Profile
969,2678,4261,20240509,Recommendation
970,2072,1294,20240725,Watch Party
971,1100,5239,20250713,Review
972,310,3955,20241013,Profile
973,3286,2859,20240202,Recommendation
974,3777,68,20240328,Watch Party
975,4763,4628,20230602,Review
976,3802,1713,20230719,Profile
977,2508,2024,20250504,Recommendation
978,4122,3839,20230710,Watch Party
979,1966,650,20250520,Review
980,121,2465,20230129,Profile
981,5679,329,20240815,Recommendation
982,389,5598,20250820,Watch Party
983,269,165,20250723,Review
984,4897,3504,20241018,Profile
985,806,5940,20240824,Recommendation
986,2086,5793,20251229,Watch Party
987,1320,3607,20241211,Review
988,4732,1322,20251213,Profile
989,847,1396,20231211,Recommendation
990,522,4277,20231104,Watch Party
991,5928,5089,20230204,Review
992,1591,1272,20240623,Profile
993,2028,4397,20251125,Recommendation
994,4944,5369,20240721,Watch Party
995,593,1315,20230814,Review
996,5674,4871,20241015,Profile
997,1108,3908,20230729,Recommendation
998,4853,3887,20230702,Watch Party
999,1002,406,20231021,Review
1000,572,4949,20240131,Profile
1001,2068,2277,20240506,Recommendation
1002,1152,2392,20231015,Watch Party
1003,5621,843,20251219,Review
1004,2751,1523,20230910,Profile
1005,3502,3523,20240101,Recommendation
1006,41,230,20240117,Watch Party
1007,4603,1401,20250202,Review
1008,1607,3005,20230330,Profile
1009,5850,2732,20240918,Recommendation
1010,913,1209,20231112,Watch Party
1011,968,772,20240914,Review
1012,375,5249,20240203,Profile
1013,3339,5468,20240131,Recommendation
1014,3589,1128,20230323,Watch Party
1015,5167,1286,20230330,Review
1016,5894,1482,20240904,Profile
1017,565,3457,20230526,Recommendation
1018,715,4141,20251228,Watch Party
1019,3977,4085,20251009,Review
1020,5649,65,20250922,Profile
1021,98,3043,20240813,Recommendation
1022,3177,1504,20240417,Watch Party
1023,3333,2918,20250512,Review
1024,397,5169,20250614,Profile
1025,5203,5253,20240324,Recommendation
1026,1655,2756,20240902,Watch Party
1027,3887,3092,20230824,Review
1028,1123,4528,20250711,Profile
1029,2261,111,20251012,Recommendation
1030,3321,2405,20240116,Watch Party
1031,1915,5635,20240328,Review
1032,1692,2986,20240719,Profile
1033,1423,4289,20231104,Recommendation
1034,1584,1916,20250108,Watch Party
1035,1143,4460,20231229,Review
1036,2093,3018,20230621,Profile
1037,5288,4672,20250903,Recommendation
1038,2274,2923,20250816,Watch Party
1039,4770,2060,20240407,Review
1040,4599,2347,20240902,Profile
1041,4843,1474,20230516,Recommendation
1042,4183,1301,20240609,Watch Party
1043,1503,2139,20230628,Review
1044,647,491,20231203,Profile
1045,1478,128,20250804,Recommendation
1046,1264,4630,20240720,Watch Party
1047,3706,1506,20230908,Review
1048,2976,4890,20231111,Profile
1049,3188,4643,20251025,Recommendation
1050,2913,4273,20230622,Watch Party
1051,3608,5972,20250429,Review
1052,5207,1669,20240207,Profile
1053,5271,2920,20240907,Recommendation
1054,1152,3363,20240712,Watch Party
1055,4607,5985,20250601,Review
1056,2095,3283,20240329,Profile
1057,5697,4905,20230924,Recommendation
1058,157,2789,20250124,Watch Party
1059,1678,4966,20231218,Review
1060,5155,3040,20231205,Profile
1061,1368,776,20230101,Recommendation
1062,843,528,20241125,Watch Party
1063,3194,912,20240105,Review
1064,4458,2377,20241103,Profile
1065,4731,1438,20241017,Recommendation
1066,198,2728,20230525,Watch Party
1067,5210,551,20250922,Review
1068,5794,1195,20240310,Profile
1069,65,3282,20250128,Recommendation
1070,2868,2615,20250530,Watch Party
1071,819,4321,20230304,Review
1072,1828,2389,20240424,Profile
1073,5241,3626,20230129,Recommendation
1074,4017,2390,20250429,Watch Party
1075,2735,2942,20240515,Review
1076,2389,3050,20250909,Profile
1077,4702,615,20250618,Recommendation
1078,5272,1607,20250310,Watch Party
1079,5006,2816,20230730,Review
1080,3569,405,20240716,Profile
1081,1824,5797,20240717,Recommendation
1082,5846,463,20241018,Watch Party
1083,1663,2377,20240703,Review
1084,50,1410,20240617,Profile
1085,4528,4988,20230428,Recommendation
1086,5590,5596,20250528,Watch Party
1087,3192,5037,20240706,Review
1088,4129,4519,20230323,Profile
1089,5042,51,20240819,Recommendation
1090,4630,5951,20231201,Watch Party
1091,1720,1195,20230523,Review
1092,3277,664,20250823,Profile
1093,3770,3258,20250228,Recommendation
1094,3015,5649,20250729,Watch Party
1095,2783,5319,20250212,Review
1096,5458,2241,20240713,Profile
1097,3203,5220,20250409,Recommendation
1098,2532,2617,20241122,Watch Party
1099,5348,5175,20250402,Review
1100,5706,3777,20230118,Profile
1101,5742,1484,20230326,Recommendation
1102,2814,734,20250630,Watch Party
1103,3865,2693,20241103,Review
1104,3196,274,20240409,Profile
1105,3417,1659,20230123,Recommendation
1106,5489,3637,20250106,Watch Party
1107,528,5199,20250108,Review
1108,3198,3445,20240421,Profile
1109,3760,1859,20240429,Recommendation
1110,1784,5994,20230606,Watch Party
1111,4215,4554,20251006,Review
1112,5062,3734,20250107,Profile
1113,462,4350,20241002,Recommendation
1114,1484,1582,20230120,Watch Party
1115,3385,90,20230914,Review
1116,530,3523,20250724,Profile
1117,3983,431,20250903,Recommendation
1118,3007,2306,20251029,Watch Party
1119,2083,608,20241224,Review
1120,727,5315,20250822,Profile
1121,2120,4988,20230131,Recommendation
1122,1769,2709,20250909,Watch Party
1123,348,2060,20251014,Review
1124,3557,3457,20240902,Profile
1125,1562,5655,20231226,Recommendation
1126,1736,4842,20230513,Watch Party
1127,1030,3470,20250928,Review
1128,4249,1548,20251112,Profile
1129,365,5632,20251014,Recommendation
1130,5636,4524,20250916,Watch Party
1131,2688,130,20230512,Review
1132,1546,4123,20230127,Profile
1133,900,1032,20250831,Recommendation
1134,3764,2671,20240321,Watch Party
1135,3577,5947,20230605,Review
1136,2384,3123,20230805,Profile
1137,3504,2143,20230531,Recommendation
1138,1522,2354,20230210,Watch Party
1139,3840,1721,20230927,Review
1140,1088,4197,20240103,Profile
1141,603,5873,20250926,Recommendation
1142,4576,3254,20240902,Watch Party
1143,3416,218,20230830,Review
1144,2775,4303,20250208,Profile
1145,115,2799,20230519,Recommendation
1146,4562,1761,20240905,Watch Party
1147,96,5558,20240223,Review
1148,4512,3642,20230506,Profile
1149,2881,4863,20231226,Recommendation
1150,4654,2150,20251210,Watch Party
1151,1140,1904,20230327,Review
1152,5119,2628,20240525,Profile
1153,1759,769,20250213,Recommendation
1154,481,4903,20231219,Watch Party
1155,1427,2577,20250516,Review
1156,5653,844,20241104,Profile
1157,2546,3977,20230803,Recommendation
1158,43,1432,20240220,Watch Party
1159,742,4160,20250403,Review
1160,2726,5525,20240903,Profile
1161,2389,1528,20250711,Recommendation
1162,2150,514,20240214,Watch Party
1163,315,1387,20240604,Review
1164,3287,3675,20250602,Profile
1165,694,2809,20230701,Recommendation
1166,5391,1673,20251102,Watch Party
1167,5611,1113,20241205,Review
1168,4284,4073,20240616,Profile
1169,1651,4531,20250827,Recommendation
1170,5880,643,20250620,Watch Party
1171,982,1844,20250903,Review
1172,4614,3789,20240501,Profile
1173,224,5815,20230130,Recommendation
1174,1051,329,20240104,Watch Party
1175,662,3729,20250517,Review
1176,4224,4702,20230615,Profile
1177,5128,5623,20240401,Recommendation
1178,5547,1030,20251027,Watch Party
1179,2352,1960,20230521,Review
1180,791,4516,20251115,Profile
1181,1683,1583,20230330,Recommendation
1182,4270,5431,20231101,Watch Party
1183,2898,3096,20230212,Review
1184,4148,3598,20250704,Profile
1185,2701,4800,20230516,Recommendation
1186,854,684,20250730,Watch Party
1187,2964,4848,20250509,Review
1188,16,632,20230201,Profile
1189,2235,2161,20250911,Recommendation
1190,584,184,20240525,Watch Party
1191,4432,4771,20250214,Review
1192,1365,3633,20240519,Profile
1193,5024,2054,20251229,Recommendation
1194,786,3091,20240828,Watch Party
1195,4683,4400,20250822,Review
1196,3829,1975,20240401,Profile
1197,4718,4969,20250927,Recommendation
1198,581,111,20230721,Watch Party
1199,1904,768,20251130,Review
1200,3799,2026,20240420,Profile
1201,4926,2175,20250304,Recommendation
1202,2263,1926,20240206,Watch Party
1203,985,5304,20240822,Review
1204,785,4510,20230614,Profile
1205,3935,3387,20250512,Recommendation
1206,3236,5363,20230518,Watch Party
1207,2199,3100,20240806,Review
1208,1566,1918,20230714,Profile
1209,3184,4290,20241207,Recommendation
1210,4984,846,20250328,Watch Party
1211,2187,4462,20230606,Review
1212,5009,125,20240927,Profile
1213,5264,4680,20251203,Recommendation
1214,711,4653,20230329,Watch Party
1215,1963,1158,20240725,Review
1216,4178,5545,20250213,Profile
1217,615,1131,20251019,Recommendation
1218,3231,3386,20240523,Watch Party
1219,5565,141,20241011,Review
1220,2559,3233,20240115,Profile
1221,5690,3592,20240331,Recommendation
1222,5285,3610,20240409,Watch Party
1223,2979,2413,20241123,Review
1224,1632,1496,20230803,Profile
1225,4684,380,20230912,Recommendation
1226,2011,3143,20230521,Watch Party
1227,5623,1799,20250219,Review
1228,2708,1015,20250426,Profile
1229,1997,5155,20230301,Recommendation
1230,306,3430,20230614,Watch Party
1231,1142,1483,20250703,Review
1232,4595,4638,20240825,Profile
1233,544,5133,20230830,Recommendation
1234,3533,5885,20240530,Watch Party
1235,1652,4217,20240224,Review
1236,2418,3670,20251001,Profile
1237,4613,2827,20240624,Recommendation
1238,1909,331,20231208,Watch Party
1239,1917,1731,20250820,Review
1240,775,817,20230309,Profile
1241,3389,3319,20250322,Recommendation
1242,2167,4512,20240204,Watch Party
1243,2246,4612,20230904,Review
1244,4135,4451,20230916,Profile
1245,384,1573,20231124,Recommendation
1246,3370,4439,20250410,Watch Party
1247,2816,1103,20230922,Review
1248,2142,4982,20231111,Profile
1249,1128,4145,20230725,Recommendation
1250,1057,4430,20241129,Watch Party
1251,3887,1222,20240511,Review
1252,5528,4390,20230217,Profile
1253,1584,2289,20231225,Recommendation
1254,3671,432,20230507,Watch Party
1255,5276,2643,20230426,Review
1256,1306,2958,20240129,Profile
1257,2986,3565,20230323,Recommendation
1258,2446,3607,20230325,Watch Party
1259,825,2667,20230915,Review
1260,3556,779,20230225,Profile
1261,2870,749,20251110,Recommendation
1262,559,1835,20231101,Watch Party
1263,4294,610,20251020,Review
1264,1296,4175,20240301,Profile
1265,5647,5702,20250521,Recommendation
1266,1439,2364,20250530,Watch Party
1267,1858,4376,20230518,Review
1268,2304,2293,20241122,Profile
1269,4818,409,20250826,Recommendation
1270,1174,3985,20230416,Watch Party
1271,2169,4812,20230701,Review
1272,2907,5894,20251130,Profile
1273,142,4667,20250913,Recommendation
1274,4582,4255,20240428,Watch Party
1275,4507,2144,20240729,Review
1276,5398,1896,20251103,Profile
1277,1743,3892,20251126,Recommendation
1278,5739,2101,20251012,Watch Party
1279,2374,5275,20230406,Review
1280,2536,5488,20250520,Profile
1281,1381,3097,20231221,Recommendation
1282,1703,1611,20241210,Watch Party
1283,3752,2141,20250723,Review
1284,4105,1766,20250420,Profile
1285,5364,1016,20251230,Recommendation
1286,4069,5613,20241119,Watch Party
1287,1238,3819,20230126,Review
1288,449,2585,20230807,Profile
1289,2449,930,20231118,Recommendation
1290,4740,2758,20240803,Watch Party
1291,937,1552,20250322,Review
1292,4195,4302,20240726,Profile
1293,4501,2212,20251007,Recommendation
1294,525,1413,20231128,Watch Party
1295,2799,343,20250803,Review
1296,3259,2684,20230227,Profile
1297,3721,498,20250208,Recommendation
1298,1407,2690,20231216,Watch Party
1299,5550,154,20240427,Review
1300,3882,5373,20230104,Profile
1301,2138,2817,20250309,Recommendation
1302,3711,1930,20250502,Watch Party
1303,2980,3700,20250414,Review
1304,5546,21,20230807,Profile
1305,221,4238,20240704,Recommendation
1306,5570,4629,20250620,Watch Party
1307,5244,3249,20240608,Review
1308,3815,4121,20240829,Profile
1309,2676,3550,20240522,Recommendation
1310,368,4248,20240508,Watch Party
1311,2718,2016,20231118,Review
1312,3701,1978,20251104,Profile
1313,3955,2988,20230101,Recommendation
1314,1365,683,20231223,Watch Party
1315,1702,1971,20230410,Review
1316,3068,5250,20240614,Profile
1317,544,3636,20230824,Recommendation
1318,5322,284,20250702,Watch Party
1319,4554,29,20250920,Review
1320,3188,5363,20241118,Profile
1321,1643,2889,20240608,Recommendation
1322,5820,5814,20241212,Watch Party
1323,4321,1972,20240114,Review
1324,4809,5321,20250626,Profile
1325,5184,2339,20240402,Recommendation
1326,694,5276,20240329,Watch Party
1327,16,2617,20230113,Review
1328,2045,3808,20250503,Profile
1329,4492,3071,20240824,Recommendation
1330,869,4942,20240216,Watch Party
1331,3164,377,20250419,Review
1332,4515,2576,20230720,Profile
1333,3914,5508,20230608,Recommendation
1334,1011,2072,20240208,Watch Party
1335,1038,5283,20240423,Review
1336,1449,3356,20240517,Profile
1337,3007,943,20230913,Recommendation
1338,4182,201,20250201,Watch Party
1339,67,2799,20250509,Review
1340,2369,2767,20250403,Profile
1341,2054,2605,20250415,Recommendation
1342,5342,3722,20240229,Watch Party
1343,4967,680,20241028,Review
1344,2622,3625,20251004,Profile
1345,3284,4824,20231006,Recommendation
1346,5164,2085,20240326,Watch Party
1347,4834,4648,20251104,Review
1348,2645,5847,20231117,Profile
1349,51,4861,20250131,Recommendation
