order_id,user_id,order_date_key,sales_channel,shipping_region,order_status,gross_amount_usd,discount_usd,shipping_usd,net_amount_usd
376,2048,20230924,Web,APAC,Completed,137.16,0.0,0.0,137.16
377,3345,20250827,Partner,Latin America,Completed,293.32,0.0,0.0,293.32
378,5244,20230816,Convention,APAC,Completed,270.75,30.73,0.0,240.02
379,2767,20230325,Mobile,North America,Completed,266.59,0.0,0.0,266.59
380,1,20251219,Web,Latin America,Completed,312.93,0.0,0.0,312.93
381,4536,20241009,Partner,APAC,Completed,98.13,9.6,0.0,88.53
382,4753,20240909,Convention,Latin America,Completed,100.09,0.0,0.0,100.09
383,3342,20240811,Mobile,Europe,Completed,256.06,0.0,0.0,256.06
384,5775,20250121,Web,North America,Completed,275.92,18.64,0.0,257.28
385,1396,20240922,Partner,APAC,Cancelled,168.4,0.0,0.0,168.4
386,1324,20240108,Convention,APAC,Completed,335.29,0.0,0.0,335.29
387,5839,20251017,Mobile,North America,Completed,129.32,0.0,0.0,129.32
388,2655,20230329,Web,North America,Completed,400.8,18.42,0.0,382.38
389,3032,20251103,Partner,APAC,Completed,179.62,0.0,0.0,179.62
390,4511,20241219,Convention,North America,Completed,361.44,0.0,0.0,361.44
391,822,20251017,Mobile,Europe,Cancelled,138.71,6.34,0.0,132.37
392,5052,20230218,Web,APAC,Completed,189.76,0.0,0.0,189.76
393,4075,20230415,Partner,North America,Completed,116.47,0.0,0.0,116.47
394,2754,20230327,Convention,Europe,Completed,396.08,18.98,0.0,377.1
395,5005,20230405,Mobile,Latin America,Completed,181.16,0.0,0.0,181.16
396,629,20230604,Web,Latin America,Completed,316.09,0.0,0.0,316.09
397,5612,20231224,Partner,APAC,Completed,212.34,15.13,0.0,197.21
398,3092,20230411,Convention,APAC,Completed,383.38,0.0,0.0,383.38
399,3860,20240829,Mobile,APAC,Completed,107.33,0.0,0.0,107.33
400,3083,20250207,Web,North America,Completed,83.53,3.96,0.0,79.57
401,1716,20240201,Partner,APAC,Completed,261.62,0.0,0.0,261.62
402,2240,20230603,Convention,APAC,Completed,208.71,0.0,0.0,208.71
403,2386,20250620,Mobile,Europe,Completed,476.88,0.0,0.0,476.88
404,825,20240603,Web,Latin America,Cancelled,390.22,3.09,0.0,387.13
405,3107,20241124,Partner,North America,Completed,297.85,0.0,0.0,297.85
406,4310,20250206,Convention,Europe,Completed,379.32,0.0,0.0,379.32
407,837,20241001,Mobile,Latin America,Completed,65.62,7.44,7.96,66.14
408,4913,20251006,Web,Latin America,Completed,228.35,0.0,0.0,228.35
409,2342,20250824,Partner,Europe,Completed,392.9,0.0,0.0,392.9
410,4466,20230722,Convention,Europe,Completed,284.12,11.1,0.0,273.02
411,361,20240803,Mobile,Latin America,Completed,171.19,0.0,0.0,171.19
412,489,20240911,Web,Latin America,Completed,326.11,0.0,0.0,326.11
413,3350,20250113,Partner,Europe,Completed,163.16,3.98,0.0,159.18
414,2266,20240120,Convention,Europe,Completed,216.08,0.0,0.0,216.08
415,3281,20250526,Mobile,Latin America,Cancelled,157.06,0.0,0.0,157.06
416,1243,20241231,Web,North America,Completed,271.73,4.22,0.0,267.51
417,3998,20250208,Partner,Europe,Completed,354.12,0.0,0.0,354.12
418,5691,20231206,Convention,North America,Cancelled,644.23,0.0,0.0,644.23
419,2371,20240428,Mobile,North America,Completed,365.99,0.0,0.0,365.99
420,3530,20250624,Web,Europe,Cancelled,264.65,23.5,0.0,241.15
421,3523,20231110,Partner,North America,Completed,138.42,0.0,0.0,138.42
422,4294,20241129,Convention,Europe,Completed,236.16,0.0,0.0,236.16
423,2552,20230623,Mobile,APAC,Completed,166.27,6.13,0.0,160.14
424,5283,20231017,Web,North America,Completed,248.37,0.0,0.0,248.37
425,2657,20240115,Partner,Latin America,Completed,123.15,0.0,0.0,123.15
426,938,20231001,Convention,Europe,Completed,99.83,3.46,0.0,96.37
427,5372,20240320,Mobile,APAC,Completed,134.39,0.0,0.0,134.39
428,1715,20251230,Web,North America,Completed,287.59,0.0,0.0,287.59
429,910,20250726,Partner,Europe,Completed,216.95,11.2,0.0,205.75
430,5398,20251220,Convention,Europe,Completed,241.6,0.0,0.0,241.6
431,3740,20230824,Mobile,APAC,Completed,60.97,0.0,11.8,72.77
432,43,20250521,Web,North America,Completed,475.26,56.72,0.0,418.54
433,3067,20251029,Partner,North America,Completed,68.73,0.0,5.65,74.38
434,4424,20230902,Convention,APAC,Completed,395.31,0.0,0.0,395.31
435,4791,20230622,Mobile,North America,Completed,78.33,0.0,0.0,78.33
436,4270,20240619,Web,Europe,Completed,420.65,14.71,0.0,405.94
437,290,20230831,Partner,Europe,Completed,241.18,0.0,0.0,241.18
438,559,20250904,Convention,North America,Completed,397.18,0.0,0.0,397.18
439,2237,20250410,Mobile,Latin America,Completed,561.6,18.62,0.0,542.98
440,4588,20240331,Web,APAC,Completed,371.6,0.0,0.0,371.6
441,3715,20230306,Partner,North America,Completed,175.21,0.0,0.0,175.21
442,4949,20251207,Convention,Latin America,Completed,192.37,7.9,0.0,184.47
443,5364,20231221,Mobile,APAC,Completed,394.25,0.0,0.0,394.25
444,4282,20240428,Web,Europe,Completed,394.74,0.0,0.0,394.74
445,66,20250607,Partner,Europe,Completed,249.65,16.64,0.0,233.01
446,3821,20231201,Convention,Latin America,Completed,277.29,0.0,0.0,277.29
447,4733,20230321,Mobile,Latin America,Completed,226.25,0.0,0.0,226.25
448,2554,20230704,Web,Europe,Completed,276.24,27.07,0.0,249.17
449,3757,20231221,Partner,Latin America,Completed,277.83,0.0,0.0,277.83
450,433,20250522,Convention,Latin America,Completed,120.31,0.0,0.0,120.31
451,5217,20250331,Mobile,Latin America,Completed,180.54,0.0,0.0,180.54
452,122,20240116,Web,Europe,Completed,312.01,4.69,0.0,307.32
453,4702,20240927,Partner,Europe,Completed,174.05,0.0,0.0,174.05
454,625,20231231,Convention,Latin America,Completed,111.88,0.0,0.0,111.88
455,3094,20241010,Mobile,Europe,Completed,199.62,7.01,0.0,192.61
456,5896,20240208,Web,APAC,Completed,313.65,0.0,0.0,313.65
457,898,20251224,Partner,Europe,Completed,140.79,0.0,0.0,140.79
458,1455,20241015,Convention,North America,Completed,130.57,3.29,0.0,127.28
459,2572,20250314,Mobile,APAC,Completed,157.08,0.0,0.0,157.08
460,4779,20250402,Web,North America,Completed,171.85,0.0,0.0,171.85
461,829,20241003,Partner,Latin America,Completed,118.24,15.37,0.0,102.87
462,3157,20240323,Convention,Latin America,Completed,251.05,0.0,0.0,251.05
463,3706,20250305,Mobile,Europe,Completed,182.92,0.0,0.0,182.92
464,4547,20230324,Web,North America,Completed,198.08,1.67,0.0,196.41
465,2683,20250917,Partner,North America,Completed,157.77,0.0,0.0,157.77
466,874,20250622,Convention,Europe,Completed,387.89,0.0,0.0,387.89
467,4696,20230820,Mobile,APAC,Completed,221.59,0.0,0.0,221.59
468,246,20231019,Web,Europe,Completed,320.02,6.36,0.0,313.66
469,2276,20240522,Partner,APAC,Completed,118.09,0.0,0.0,118.09
470,4882,20251219,Convention,Europe,Completed,222.75,0.0,0.0,222.75
471,576,20230615,Mobile,APAC,Completed,276.33,30.35,0.0,245.98
472,5195,20250716,Web,North America,Completed,284.75,0.0,0.0,284.75
473,2229,20241209,Partner,Latin America,Completed,105.47,0.0,0.0,105.47
474,1325,20230621,Convention,Latin America,Completed,299.96,25.42,0.0,274.54
475,2223,20240922,Mobile,North America,Completed,146.58,0.0,0.0,146.58
476,4191,20251014,Web,North America,Completed,434.52,0.0,0.0,434.52
477,4160,20230804,Partner,APAC,Completed,168.28,19.33,0.0,148.95
478,357,20250520,Convention,Latin America,Completed,414.15,0.0,0.0,414.15
479,5009,20240813,Mobile,Latin America,Completed,240.09,0.0,0.0,240.09
480,4563,20250625,Web,North America,Completed,198.06,15.64,0.0,182.42
481,697,20240912,Partner,Latin America,Completed,105.13,0.0,0.0,105.13
482,4026,20250617,Convention,Europe,Completed,628.62,0.0,0.0,628.62
483,2624,20240308,Mobile,APAC,Completed,70.76,0.0,11.75,82.51
484,1659,20231017,Web,North America,Completed,334.09,19.81,0.0,314.28
485,1984,20230412,Partner,APAC,Completed,193.3,0.0,0.0,193.3
486,1078,20240611,Convention,Europe,Refunded,233.11,0.0,0.0,233.11
487,2923,20250510,Mobile,North America,Completed,230.42,29.95,0.0,200.47
488,1840,20250515,Web,APAC,Completed,173.43,0.0,0.0,173.43
489,1241,20230128,Partner,Latin America,Completed,386.2,0.0,0.0,386.2
490,1017,20250924,Convention,Latin America,Completed,271.51,28.93,0.0,242.58
491,751,20250521,Mobile,North America,Completed,126.67,0.0,0.0,126.67
492,971,20230614,Web,North America,Completed,150.44,0.0,0.0,150.44
493,3828,20231018,Partner,APAC,Completed,186.84,15.64,0.0,171.2
494,4411,20240810,Convention,North America,Refunded,336.49,0.0,0.0,336.49
495,1918,20250503,Mobile,Europe,Completed,162.95,0.0,0.0,162.95
496,2829,20230414,Web,Latin America,Completed,210.42,1.08,0.0,209.34
497,1697,20251230,Partner,Latin America,Completed,190.12,0.0,0.0,190.12
498,1903,20240730,Convention,North America,Completed,410.06,0.0,0.0,410.06
499,5721,20250611,Mobile,Latin America,Refunded,255.53,0.0,0.0,255.53
500,2817,20250711,Web,Latin America,Completed,150.58,0.79,0.0,149.79
501,756,20250915,Partner,APAC,Completed,265.9,0.0,0.0,265.9
502,5052,20231231,Convention,APAC,Completed,309.84,0.0,0.0,309.84
503,4115,20240912,Mobile,North America,Completed,350.3,42.14,0.0,308.16
504,4191,20240624,Web,North America,Completed,324.53,0.0,0.0,324.53
505,4569,20230922,Partner,Latin America,Refunded,57.52,0.0,5.64,63.16
506,749,20240522,Convention,Latin America,Completed,274.62,5.61,0.0,269.01
507,457,20240905,Mobile,Latin America,Completed,290.74,0.0,0.0,290.74
508,2798,20241025,Web,Europe,Completed,272.33,0.0,0.0,272.33
509,2405,20250321,Partner,Latin America,Completed,110.22,10.62,0.0,99.6
510,3056,20230611,Convention,APAC,Completed,179.61,0.0,0.0,179.61
511,5909,20231104,Mobile,Latin America,Completed,159.04,0.0,0.0,159.04
512,4263,20230619,Web,North America,Completed,288.49,15.13,0.0,273.36
513,4742,20241129,Partner,Europe,Completed,237.27,0.0,0.0,237.27
514,2560,20250909,Convention,APAC,Completed,163.14,0.0,0.0,163.14
515,5882,20250812,Mobile,Europe,Completed,307.85,0.0,0.0,307.85
516,5279,20240823,Web,North America,Completed,249.02,12.84,0.0,236.18
517,2302,20250730,Partner,Europe,Completed,84.08,0.0,0.0,84.08
518,5140,20251004,Convention,APAC,Completed,212.82,0.0,0.0,212.82
519,1454,20240227,Mobile,Europe,Completed,289.33,15.39,0.0,273.94
520,202,20240928,Web,Europe,Completed,282.59,0.0,0.0,282.59
521,5455,20250921,Partner,North America,Completed,111.11,0.0,0.0,111.11
522,3275,20250523,Convention,North America,Completed,394.85,3.57,0.0,391.28
523,1607,20240621,Mobile,North America,Completed,167.52,0.0,0.0,167.52
524,2397,20230219,Web,Latin America,Completed,240.03,0.0,0.0,240.03
525,5899,20241008,Partner,North America,Completed,132.67,10.77,0.0,121.9
526,4369,20240811,Convention,Latin America,Completed,246.13,0.0,0.0,246.13
527,2922,20250118,Mobile,Europe,Completed,169.07,0.0,0.0,169.07
528,2554,20230807,Web,Europe,Refunded,414.44,15.81,0.0,398.63
529,3065,20241117,Partner,Latin America,Completed,171.5,0.0,0.0,171.5
530,517,20250627,Convention,Latin America,Completed,367.54,0.0,0.0,367.54
531,2853,20240105,Mobile,Latin America,Completed,40.34,0.0,8.59,48.93
532,3906,20240819,Web,Europe,Completed,238.92,21.44,0.0,217.48
533,2134,20240224,Partner,Europe,Completed,469.82,0.0,0.0,469.82
534,3342,20240811,Convention,Europe,Completed,311.85,0.0,0.0,311.85
535,5132,20231031,Mobile,APAC,Completed,65.31,7.4,12.78,70.69
536,2522,20240412,Web,Europe,Completed,204.6,0.0,0.0,204.6
537,2512,20230704,Partner,APAC,Completed,137.88,0.0,0.0,137.88
538,3107,20240308,Convention,North America,Completed,320.21,12.28,0.0,307.93
539,1541,20250723,Mobile,Latin America,Completed,103.77,0.0,0.0,103.77
540,4781,20231002,Web,Latin America,Completed,206.21,0.0,0.0,206.21
541,3112,20250921,Partner,APAC,Completed,131.56,8.63,0.0,122.93
542,1899,20230716,Convention,North America,Completed,170.25,0.0,0.0,170.25
543,5157,20250920,Mobile,Latin America,Completed,127.56,0.0,0.0,127.56
544,1354,20240101,Web,Europe,Completed,138.67,8.85,0.0,129.82
545,142,20250221,Partner,Europe,Completed,174.84,0.0,0.0,174.84
546,842,20250430,Convention,Europe,Cancelled,360.93,0.0,0.0,360.93
547,3381,20251105,Mobile,Latin America,Completed,298.75,0.0,0.0,298.75
548,2514,20250914,Web,Europe,Completed,296.41,14.64,0.0,281.77
549,2653,20230504,Partner,Latin America,Completed,294.92,0.0,0.0,294.92
550,5479,20250326,Convention,North America,Completed,314.52,0.0,0.0,314.52
551,1603,20240625,Mobile,North America,Completed,192.43,12.81,0.0,179.62
552,2909,20251221,Web,Latin America,Completed,265.96,0.0,0.0,265.96
553,5770,20231229,Partner,Europe,Completed,79.72,0.0,0.0,79.72
554,2024,20250817,Convention,APAC,Completed,453.48,23.68,0.0,429.8
555,619,20250417,Mobile,North America,Completed,114.64,0.0,0.0,114.64
556,3751,20250207,Web,North America,Completed,211.85,0.0,0.0,211.85
557,1625,20250402,Partner,Latin America,Completed,52.94,2.69,11.47,61.72
558,19,20240929,Convention,North America,Completed,382.99,0.0,0.0,382.99
559,1028,20230811,Mobile,APAC,Completed,237.58,0.0,0.0,237.58
560,1799,20251224,Web,North America,Completed,206.78,3.92,0.0,202.86
561,3848,20231208,Partner,APAC,Completed,273.43,0.0,0.0,273.43
562,5227,20240908,Convention,North America,Completed,224.39,0.0,0.0,224.39
563,594,20230204,Mobile,Europe,Refunded,225.42,0.0,0.0,225.42
564,972,20250818,Web,APAC,Completed,244.73,21.02,0.0,223.71
565,2683,20241107,Partner,North America,Completed,148.43,0.0,0.0,148.43
566,3303,20240417,Convention,North America,Completed,259.55,0.0,0.0,259.55
567,587,20230102,Mobile,North America,Completed,47.34,3.39,10.04,53.99
568,3005,20250417,Web,Latin America,Completed,316.6,0.0,0.0,316.6
569,2897,20241206,Partner,Latin America,Completed,162.06,0.0,0.0,162.06
570,1510,20240202,Convention,Europe,Completed,266.53,8.68,0.0,257.85
571,4356,20250916,Mobile,APAC,Completed,626.52,0.0,0.0,626.52
572,5038,20250619,Web,Europe,Completed,135.63,0.0,0.0,135.63
573,5273,20231103,Partner,Latin America,Cancelled,149.62,0.9,0.0,148.72
574,3918,20250815,Convention,Europe,Completed,245.07,0.0,0.0,245.07
575,2118,20230224,Mobile,Europe,Completed,279.87,0.0,0.0,279.87
576,3170,20240325,Web,Europe,Completed,172.13,4.02,0.0,168.11
577,2206,20240204,Partner,Europe,Cancelled,379.69,0.0,0.0,379.69
578,2339,20240210,Convention,North America,Completed,298.17,0.0,0.0,298.17
579,3476,20250924,Mobile,APAC,Completed,299.16,0.0,0.0,299.16
580,599,20250718,Web,North America,Completed,359.47,18.44,0.0,341.03
581,5028,20240621,Partner,APAC,Completed,220.0,0.0,0.0,220.0
582,2660,20231108,Convention,APAC,Completed,385.47,0.0,0.0,385.47
583,2829,20230813,Mobile,Latin America,Completed,199.97,27.16,0.0,172.81
584,5415,20241025,Web,North America,Completed,295.27,0.0,0.0,295.27
585,223,20230622,Partner,North America,Refunded,338.5,0.0,0.0,338.5
586,1792,20251029,Convention,APAC,Completed,350.91,2.12,0.0,348.79
587,4581,20241017,Mobile,Latin America,Completed,163.14,0.0,0.0,163.14
588,12,20240923,Web,APAC,Completed,393.76,0.0,0.0,393.76
589,4924,20250602,Partner,APAC,Completed,133.19,11.09,0.0,122.1
590,1001,20240504,Convention,Latin America,Completed,336.52,0.0,0.0,336.52
591,2993,20251014,Mobile,Latin America,Completed,206.08,0.0,0.0,206.08
592,5004,20231214,Web,APAC,Completed,400.8,12.09,0.0,388.71
593,3597,20251225,Partner,Latin America,Completed,169.88,0.0,0.0,169.88
594,639,20230508,Convention,North America,Completed,233.01,0.0,0.0,233.01
595,4778,20231114,Mobile,Europe,Completed,199.71,0.0,0.0,199.71
596,5466,20240807,Web,Europe,Completed,434.87,10.28,0.0,424.59
597,2021,20240218,Partner,Latin America,Completed,87.61,0.0,0.0,87.61
598,5464,20230223,Convention,APAC,Completed,381.67,0.0,0.0,381.67
599,3567,20230203,Mobile,North America,Cancelled,287.48,26.41,0.0,261.07
600,607,20240622,Web,North America,Completed,169.97,0.0,0.0,169.97
601,3711,20241226,Partner,North America,Completed,29.01,0.0,5.74,34.75
602,4319,20240622,Convention,North America,Completed,209.29,17.34,0.0,191.95
603,1338,20240526,Mobile,Europe,Completed,189.18,0.0,0.0,189.18
604,3204,20250317,Web,APAC,Completed,347.6,0.0,0.0,347.6
605,517,20240813,Partner,Latin America,Completed,99.31,8.89,0.0,90.42
606,862,20250502,Convention,Europe,Completed,225.98,0.0,0.0,225.98
607,2506,20230706,Mobile,Europe,Completed,144.54,0.0,0.0,144.54
608,5992,20240420,Web,APAC,Completed,480.92,23.5,0.0,457.42
609,4631,20240118,Partner,North America,Completed,163.99,0.0,0.0,163.99
610,1238,20230723,Convention,Europe,Completed,313.53,0.0,0.0,313.53
611,4142,20240621,Mobile,Europe,Completed,172.03,0.0,0.0,172.03
612,5750,20230128,Web,Europe,Completed,416.89,10.29,0.0,406.6
613,3754,20230307,Partner,Europe,Completed,309.42,0.0,0.0,309.42
614,3948,20250713,Convention,APAC,Completed,233.06,0.0,0.0,233.06
615,1651,20230203,Mobile,North America,Cancelled,148.42,21.55,0.0,126.87
616,4197,20251001,Web,Latin America,Completed,214.04,0.0,0.0,214.04
617,4184,20250309,Partner,APAC,Completed,222.23,0.0,0.0,222.23
618,2703,20250927,Convention,North America,Completed,372.09,26.3,0.0,345.79
619,4060,20231123,Mobile,APAC,Completed,234.87,0.0,0.0,234.87
620,825,20230403,Web,Latin America,Completed,277.01,0.0,0.0,277.01
621,379,20250220,Partner,North America,Completed,114.32,6.34,0.0,107.98
622,3028,20230626,Convention,APAC,Completed,341.34,0.0,0.0,341.34
623,1656,20230326,Mobile,APAC,Cancelled,46.1,0.0,9.33,55.43
624,3216,20250608,Web,APAC,Completed,209.45,2.58,0.0,206.87
625,3394,20240320,Partner,Europe,Completed,88.03,0.0,0.0,88.03
626,340,20240611,Convention,APAC,Completed,464.38,0.0,0.0,464.38
627,3194,20230922,Mobile,Europe,Completed,149.25,0.0,0.0,149.25
628,96,20251012,Web,APAC,Completed,164.79,19.34,0.0,145.45
629,2152,20240526,Partner,APAC,Completed,193.05,0.0,0.0,193.05
630,4109,20230227,Convention,Latin America,Completed,129.17,0.0,0.0,129.17
631,3660,20230110,Mobile,APAC,Completed,473.94,27.7,0.0,446.24
632,778,20231225,Web,Europe,Completed,298.37,0.0,0.0,298.37
633,617,20240520,Partner,Latin America,Completed,173.4,0.0,0.0,173.4
634,2459,20231024,Convention,North America,Completed,185.24,9.19,0.0,176.05
635,1733,20230109,Mobile,Latin America,Completed,227.24,0.0,0.0,227.24
636,465,20230428,Web,Latin America,Completed,278.58,0.0,0.0,278.58
637,3898,20250121,Partner,Europe,Completed,226.84,13.76,0.0,213.08
638,4243,20250628,Convention,North America,Completed,630.17,0.0,0.0,630.17
639,986,20251117,Mobile,Europe,Completed,118.35,0.0,0.0,118.35
640,3074,20240520,Web,Europe,Completed,289.09,5.33,0.0,283.76
641,5341,20240609,Partner,Latin America,Completed,144.43,0.0,0.0,144.43
642,5272,20250603,Convention,APAC,Completed,235.26,0.0,0.0,235.26
643,5004,20240216,Mobile,APAC,Completed,311.02,0.0,0.0,311.02
644,1843,20230605,Web,North America,Completed,203.28,18.34,0.0,184.94
645,4071,20230521,Partner,North America,Completed,260.25,0.0,0.0,260.25
646,4781,20250520,Convention,Latin America,Completed,305.7,0.0,0.0,305.7
647,2157,20240104,Mobile,Latin America,Completed,288.79,25.48,0.0,263.31
648,3504,20250906,Web,APAC,Refunded,214.19,0.0,0.0,214.19
649,5568,20250109,Partner,APAC,Completed,112.88,0.0,0.0,112.88
650,506,20251031,Convention,Europe,Completed,135.5,6.66,0.0,128.84
651,4120,20250618,Mobile,APAC,Completed,168.45,0.0,0.0,168.45
652,3439,20230707,Web,North America,Completed,259.91,0.0,0.0,259.91
653,4784,20240508,Partner,APAC,Completed,391.8,40.99,0.0,350.81
654,2218,20230908,Convention,Europe,Completed,280.16,0.0,0.0,280.16
655,2640,20240725,Mobile,APAC,Completed,109.5,0.0,0.0,109.5
656,3886,20231015,Web,Europe,Completed,418.27,27.3,0.0,390.97
657,4838,20250131,Partner,Europe,Completed,236.31,0.0,0.0,236.31
658,2388,20230621,Convention,APAC,Completed,224.93,0.0,0.0,224.93
659,4063,20230605,Mobile,North America,Cancelled,126.22,0.0,0.0,126.22
660,175,20240420,Web,North America,Completed,228.02,20.2,0.0,207.82
661,776,20231224,Partner,APAC,Completed,317.52,0.0,0.0,317.52
662,1185,20240708,Convention,Latin America,Cancelled,281.99,0.0,0.0,281.99
663,5727,20240515,Mobile,North America,Completed,129.36,9.27,0.0,120.09
664,3665,20241011,Web,Latin America,Completed,297.95,0.0,0.0,297.95
665,4583,20250410,Partner,North America,Completed,87.6,0.0,0.0,87.6
666,5138,20240802,Convention,Europe,Completed,496.56,12.06,0.0,484.5
667,4797,20250425,Mobile,Latin America,Completed,212.25,0.0,0.0,212.25
