impression_id,user_id,anime_id,watch_session_id,impression_date_key,ad_format,advertiser_industry,placement,completed_flag,clicked_flag,revenue_usd
368,3698,79,15089,20240221,Pre-roll,Retail,Player,1,0,0.0799
369,377,10,,20240311,Sponsored Card,Food,Anime Detail,1,1,0.0261
370,4297,40,15171,20240330,Display,Gaming,Search,1,0,0.0458
371,4589,171,15212,20240418,Mid-roll,Entertainment,Home Feed,1,0,0.0196
372,3732,211,15253,20240507,Pre-roll,Technology,Player,1,0,0.0555
373,491,243,15294,20240526,Sponsored Card,Retail,Anime Detail,1,0,0.0722
374,,350,15335,20240614,Display,Food,Search,1,1,0.0352
375,665,325,15376,20240703,Mid-roll,Gaming,Home Feed,1,0,0.0238
376,4676,339,15417,20240722,Pre-roll,Entertainment,Player,1,0,0.0058
377,5794,91,15458,20240810,Sponsored Card,Technology,Anime Detail,1,0,0.0174
378,4292,19,,20240829,Display,Retail,Search,1,0,0.0729
379,2125,32,15540,20240917,Mid-roll,Food,Home Feed,1,0,0.0289
380,3828,338,15581,20241006,Pre-roll,Gaming,Player,0,0,0.0071
381,1750,6,15622,20241025,Sponsored Card,Entertainment,Anime Detail,1,0,0.0181
382,11,297,15663,20241113,Display,Technology,Search,1,0,0.0234
383,3334,222,15704,20241202,Mid-roll,Retail,Home Feed,0,0,0.0127
384,3468,130,15745,20241221,Pre-roll,Food,Player,1,1,0.0105
385,897,27,15786,20250109,Sponsored Card,Gaming,Anime Detail,0,0,0.0544
386,1580,33,15827,20250128,Display,Entertainment,Search,1,0,0.0528
387,1012,28,,20250216,Mid-roll,Technology,Home Feed,1,0,0.0474
388,1155,111,15909,20250307,Pre-roll,Retail,Player,1,0,0.0521
389,1818,133,15950,20250326,Sponsored Card,Food,Anime Detail,1,0,0.0429
390,463,181,15991,20250414,Display,Gaming,Search,1,0,0.0376
391,,132,16032,20250503,Mid-roll,Entertainment,Home Feed,1,0,0.0542
392,5812,47,16073,20250522,Pre-roll,Technology,Player,1,0,0.0097
393,2357,285,16114,20250610,Sponsored Card,Retail,Anime Detail,0,0,0.0088
394,2866,346,16155,20250629,Display,Food,Search,1,0,0.0547
395,1039,225,16196,20250718,Mid-roll,Gaming,Home Feed,1,0,0.0817
396,2151,37,,20250806,Pre-roll,Entertainment,Player,1,0,0.0137
397,529,169,16278,20250825,Sponsored Card,Technology,Anime Detail,1,0,0.0753
398,4458,300,16319,20250913,Display,Retail,Search,1,0,0.0345
399,1251,283,16360,20251002,Mid-roll,Food,Home Feed,1,0,0.074
400,1333,62,16401,20251021,Pre-roll,Gaming,Player,0,0,0.0825
401,2982,316,16442,20251109,Sponsored Card,Entertainment,Anime Detail,0,0,0.045
402,4246,29,16483,20251128,Display,Technology,Search,1,0,0.0662
403,1602,54,16524,20251217,Mid-roll,Retail,Home Feed,0,0,0.0228
404,3820,353,16565,20230105,Pre-roll,Food,Player,1,0,0.0822
405,2938,46,,20230124,Sponsored Card,Gaming,Anime Detail,1,0,0.0496
406,298,202,16647,20230212,Display,Entertainment,Search,1,1,0.056
407,2011,2,16688,20230303,Mid-roll,Technology,Home Feed,0,0,0.0668
408,,157,16729,20230322,Pre-roll,Retail,Player,1,0,0.0469
409,1975,359,16770,20230410,Sponsored Card,Food,Anime Detail,1,0,0.0791
410,510,186,16811,20230429,Display,Gaming,Search,1,0,0.0834
411,4340,249,16852,20230518,Mid-roll,Entertainment,Home Feed,1,0,0.0217
412,5124,267,16893,20230606,Pre-roll,Technology,Player,1,1,0.0234
413,1498,309,16934,20230625,Sponsored Card,Retail,Anime Detail,0,0,0.0785
414,5014,55,,20230714,Display,Food,Search,1,0,0.0273
415,766,159,17016,20230802,Mid-roll,Gaming,Home Feed,1,0,0.0678
416,2680,167,17057,20230821,Pre-roll,Entertainment,Player,1,0,0.0516
417,3619,144,17098,20230909,Sponsored Card,Technology,Anime Detail,1,1,0.0333
418,4999,256,17139,20230928,Display,Retail,Search,1,0,0.0495
419,2656,313,17180,20231017,Mid-roll,Food,Home Feed,1,0,0.0695
420,234,80,17221,20231105,Pre-roll,Gaming,Player,1,0,0.0671
421,3443,302,17262,20231124,Sponsored Card,Entertainment,Anime Detail,1,0,0.0167
422,15,150,17303,20231213,Display,Technology,Search,1,0,0.0078
423,3463,64,,20240101,Mid-roll,Retail,Home Feed,1,0,0.0291
424,4589,325,17385,20240120,Pre-roll,Food,Player,0,0,0.0517
425,,86,17426,20240208,Sponsored Card,Gaming,Anime Detail,1,0,0.0518
426,5552,150,17467,20240227,Display,Entertainment,Search,1,0,0.0296
427,1138,335,17508,20240317,Mid-roll,Technology,Home Feed,0,0,0.0662
428,1880,10,17549,20240405,Pre-roll,Retail,Player,0,0,0.0758
429,2424,326,17590,20240424,Sponsored Card,Food,Anime Detail,1,0,0.0232
430,96,215,17631,20240513,Display,Gaming,Search,1,1,0.0064
431,4291,106,17672,20240601,Mid-roll,Entertainment,Home Feed,1,0,0.0415
432,4987,73,,20240620,Pre-roll,Technology,Player,1,0,0.0291
433,5898,329,17754,20240709,Sponsored Card,Retail,Anime Detail,1,0,0.0412
434,4144,19,17795,20240728,Display,Food,Search,1,0,0.0199
435,863,210,17836,20240816,Mid-roll,Gaming,Home Feed,0,0,0.0312
436,1643,351,17877,20240904,Pre-roll,Entertainment,Player,1,0,0.0211
437,3086,355,17918,20240923,Sponsored Card,Technology,Anime Detail,1,0,0.0597
438,801,184,17959,20241012,Display,Retail,Search,1,0,0.0578
439,5966,320,18000,20241031,Mid-roll,Food,Home Feed,0,0,0.0529
440,1184,330,18041,20241119,Pre-roll,Gaming,Player,0,0,0.0314
441,759,82,,20241208,Sponsored Card,Entertainment,Anime Detail,1,0,0.0087
442,,274,18123,20241227,Display,Technology,Search,1,0,0.0284
443,5888,222,18164,20250115,Mid-roll,Retail,Home Feed,1,0,0.022
444,542,125,18205,20250203,Pre-roll,Food,Player,1,0,0.025
445,3676,259,18246,20250222,Sponsored Card,Gaming,Anime Detail,1,0,0.0695
446,111,296,18287,20250313,Display,Entertainment,Search,1,0,0.0086
447,2910,85,18328,20250401,Mid-roll,Technology,Home Feed,1,1,0.0502
448,284,177,18369,20250420,Pre-roll,Retail,Player,1,0,0.0423
449,3996,28,18410,20250509,Sponsored Card,Food,Anime Detail,1,0,0.0371
450,2944,91,,20250528,Display,Gaming,Search,1,0,0.0711
451,2611,81,18492,20250616,Mid-roll,Entertainment,Home Feed,1,0,0.0766
452,1631,44,18533,20250705,Pre-roll,Technology,Player,1,0,0.0109
453,4960,328,18574,20250724,Sponsored Card,Retail,Anime Detail,1,0,0.0263
454,4757,54,18615,20250812,Display,Food,Search,1,0,0.0545
455,5983,297,18656,20250831,Mid-roll,Gaming,Home Feed,1,0,0.0668
456,2609,31,18697,20250919,Pre-roll,Entertainment,Player,1,0,0.0313
457,4733,239,18738,20251008,Sponsored Card,Technology,Anime Detail,1,0,0.0792
458,4518,138,18779,20251027,Display,Retail,Search,1,0,0.0655
459,,100,,20251115,Mid-roll,Food,Home Feed,0,0,0.0377
460,5310,121,18861,20251204,Pre-roll,Gaming,Player,1,0,0.0324
461,362,204,18902,20251223,Sponsored Card,Entertainment,Anime Detail,1,0,0.0801
462,4584,264,18943,20230111,Display,Technology,Search,1,0,0.018
463,4228,163,18984,20230130,Mid-roll,Retail,Home Feed,0,0,0.0595
464,5746,35,19025,20230218,Pre-roll,Food,Player,0,0,0.0167
465,3488,292,19066,20230309,Sponsored Card,Gaming,Anime Detail,0,0,0.0375
466,2241,31,19107,20230328,Display,Entertainment,Search,1,0,0.0653
467,3885,8,19148,20230416,Mid-roll,Technology,Home Feed,1,0,0.0776
468,943,109,,20230505,Pre-roll,Retail,Player,0,0,0.0456
469,1407,356,19230,20230524,Sponsored Card,Food,Anime Detail,1,0,0.0458
470,2876,48,19271,20230612,Display,Gaming,Search,1,0,0.0449
471,2741,245,19312,20230701,Mid-roll,Entertainment,Home Feed,1,0,0.0778
472,5246,163,19353,20230720,Pre-roll,Technology,Player,1,0,0.0826
473,3967,196,19394,20230808,Sponsored Card,Retail,Anime Detail,1,0,0.0638
474,1501,109,19435,20230827,Display,Food,Search,1,0,0.0141
475,1927,158,19476,20230915,Mid-roll,Gaming,Home Feed,1,0,0.0125
476,,82,19517,20231004,Pre-roll,Entertainment,Player,1,0,0.0162
477,5660,118,,20231023,Sponsored Card,Technology,Anime Detail,0,0,0.0079
478,1941,39,19599,20231111,Display,Retail,Search,1,1,0.0432
479,1046,1,19640,20231130,Mid-roll,Food,Home Feed,0,0,0.0337
480,2399,207,19681,20231219,Pre-roll,Gaming,Player,0,0,0.031
481,437,8,19722,20240107,Sponsored Card,Entertainment,Anime Detail,1,0,0.0847
482,1141,346,19763,20240126,Display,Technology,Search,1,0,0.0581
483,5189,161,19804,20240214,Mid-roll,Retail,Home Feed,0,0,0.0143
484,5017,77,19845,20240304,Pre-roll,Food,Player,1,0,0.0049
485,667,201,19886,20240323,Sponsored Card,Gaming,Anime Detail,1,0,0.0243
486,3860,127,,20240411,Display,Entertainment,Search,1,1,0.073
487,3898,73,19968,20240430,Mid-roll,Technology,Home Feed,1,0,0.0723
488,5011,23,20009,20240519,Pre-roll,Retail,Player,1,0,0.0109
489,1209,50,20050,20240607,Sponsored Card,Food,Anime Detail,0,0,0.0454
490,3810,7,20091,20240626,Display,Gaming,Search,1,0,0.0722
491,5285,206,20132,20240715,Mid-roll,Entertainment,Home Feed,1,0,0.0044
492,1800,163,20173,20240803,Pre-roll,Technology,Player,0,0,0.0238
493,,225,20214,20240822,Sponsored Card,Retail,Anime Detail,0,0,0.0555
494,4603,257,20255,20240910,Display,Food,Search,1,0,0.0789
495,3356,136,,20240929,Mid-roll,Gaming,Home Feed,1,0,0.0663
496,139,300,20337,20241018,Pre-roll,Entertainment,Player,1,0,0.0237
497,1739,305,20378,20241106,Sponsored Card,Technology,Anime Detail,1,0,0.0197
498,3443,110,20419,20241125,Display,Retail,Search,1,0,0.063
499,4331,116,20460,20241214,Mid-roll,Food,Home Feed,1,0,0.0201
500,2560,161,20501,20250102,Pre-roll,Gaming,Player,0,0,0.0171
501,4314,312,20542,20250121,Sponsored Card,Entertainment,Anime Detail,1,0,0.0439
502,2806,300,20583,20250209,Display,Technology,Search,1,0,0.0762
503,1977,150,20624,20250228,Mid-roll,Retail,Home Feed,1,0,0.035
504,5537,145,,20250319,Pre-roll,Food,Player,1,0,0.0809
505,5874,161,20706,20250407,Sponsored Card,Gaming,Anime Detail,0,0,0.0547
506,2225,293,20747,20250426,Display,Entertainment,Search,1,0,0.029
507,3907,173,20788,20250515,Mid-roll,Technology,Home Feed,1,0,0.0568
508,4551,30,20829,20250603,Pre-roll,Retail,Player,1,0,0.0307
509,4922,147,20870,20250622,Sponsored Card,Food,Anime Detail,0,0,0.0829
510,,247,20911,20250711,Display,Gaming,Search,1,0,0.0306
511,1707,111,20952,20250730,Mid-roll,Entertainment,Home Feed,0,0,0.0201
512,1737,348,20993,20250818,Pre-roll,Technology,Player,0,0,0.0023
513,3504,154,,20250906,Sponsored Card,Retail,Anime Detail,1,0,0.0117
514,5742,63,21075,20250925,Display,Food,Search,1,0,0.0819
515,5844,248,21116,20251014,Mid-roll,Gaming,Home Feed,1,0,0.0424
516,1118,8,21157,20251102,Pre-roll,Entertainment,Player,1,0,0.0055
517,823,33,21198,20251121,Sponsored Card,Technology,Anime Detail,1,0,0.074
518,4717,115,21239,20251210,Display,Retail,Search,1,0,0.0107
519,4337,21,21280,20251229,Mid-roll,Food,Home Feed,1,0,0.0699
520,4547,19,21321,20230117,Pre-roll,Gaming,Player,0,0,0.0361
521,2727,69,21362,20230205,Sponsored Card,Entertainment,Anime Detail,1,0,0.0351
522,13,163,,20230224,Display,Technology,Search,1,0,0.0205
523,884,211,21444,20230315,Mid-roll,Retail,Home Feed,0,0,0.0053
524,3395,147,21485,20230403,Pre-roll,Food,Player,0,0,0.0385
525,1196,105,21526,20230422,Sponsored Card,Gaming,Anime Detail,0,0,0.0335
526,2716,96,21567,20230511,Display,Entertainment,Search,1,0,0.034
527,,93,21608,20230530,Mid-roll,Technology,Home Feed,1,0,0.0808
528,5724,346,21649,20230618,Pre-roll,Retail,Player,1,0,0.0501
529,4499,133,21690,20230707,Sponsored Card,Food,Anime Detail,1,0,0.0693
530,4674,162,21731,20230726,Display,Gaming,Search,1,0,0.0556
531,2928,172,,20230814,Mid-roll,Entertainment,Home Feed,0,0,0.0342
532,2057,336,21813,20230902,Pre-roll,Technology,Player,0,0,0.0772
533,5136,143,21854,20230921,Sponsored Card,Retail,Anime Detail,0,0,0.0524
534,2605,179,21895,20231010,Display,Food,Search,1,0,0.0477
535,3290,163,21936,20231029,Mid-roll,Gaming,Home Feed,1,0,0.0806
536,4770,306,21977,20231117,Pre-roll,Entertainment,Player,0,0,0.0025
537,5606,56,22018,20231206,Sponsored Card,Technology,Anime Detail,0,0,0.0497
538,4257,157,22059,20231225,Display,Retail,Search,1,0,0.0675
539,3736,115,22100,20240113,Mid-roll,Food,Home Feed,1,0,0.0553
540,1013,181,,20240201,Pre-roll,Gaming,Player,1,0,0.06
541,5209,277,22182,20240220,Sponsored Card,Entertainment,Anime Detail,1,0,0.0512
542,1068,240,22223,20240310,Display,Technology,Search,1,0,0.0504
543,4814,204,22264,20240329,Mid-roll,Retail,Home Feed,0,0,0.0093
544,,21,22305,20240417,Pre-roll,Food,Player,0,0,0.029
545,5883,97,22346,20240506,Sponsored Card,Gaming,Anime Detail,1,0,0.0727
546,4275,9,22387,20240525,Display,Entertainment,Search,1,0,0.075
547,2748,300,22428,20240613,Mid-roll,Technology,Home Feed,1,0,0.0402
548,5491,204,22469,20240702,Pre-roll,Retail,Player,0,0,0.0563
549,4163,190,,20240721,Sponsored Card,Food,Anime Detail,0,0,0.0309
550,4675,232,22551,20240809,Display,Gaming,Search,1,0,0.0243
551,1202,154,22592,20240828,Mid-roll,Entertainment,Home Feed,0,0,0.0058
552,472,129,22633,20240916,Pre-roll,Technology,Player,1,0,0.0693
553,2238,234,22674,20241005,Sponsored Card,Retail,Anime Detail,1,0,0.0529
554,3836,276,22715,20241024,Display,Food,Search,1,0,0.0228
555,2062,201,22756,20241112,Mid-roll,Gaming,Home Feed,0,0,0.0443
556,4389,267,22797,20241201,Pre-roll,Entertainment,Player,1,0,0.078
557,1677,306,22838,20241220,Sponsored Card,Technology,Anime Detail,1,0,0.0576
558,3812,199,,20250108,Display,Retail,Search,1,0,0.0353
559,2952,61,22920,20250127,Mid-roll,Food,Home Feed,1,1,0.0716
560,1357,204,22961,20250215,Pre-roll,Gaming,Player,1,0,0.0043
561,,64,23002,20250306,Sponsored Card,Entertainment,Anime Detail,0,0,0.0732
562,3042,242,23043,20250325,Display,Technology,Search,1,0,0.0086
563,5945,225,23084,20250413,Mid-roll,Retail,Home Feed,1,0,0.0448
564,2992,132,23125,20250502,Pre-roll,Food,Player,1,0,0.0703
565,2190,159,23166,20250521,Sponsored Card,Gaming,Anime Detail,1,0,0.0841
566,5707,355,23207,20250609,Display,Entertainment,Search,1,0,0.0503
567,5517,208,,20250628,Mid-roll,Technology,Home Feed,1,0,0.0127
568,5862,137,23289,20250717,Pre-roll,Retail,Player,1,0,0.0526
569,5581,280,23330,20250805,Sponsored Card,Food,Anime Detail,0,0,0.0324
570,3710,313,23371,20250824,Display,Gaming,Search,1,0,0.0032
571,1691,21,23412,20250912,Mid-roll,Entertainment,Home Feed,1,0,0.0359
572,612,173,23453,20251001,Pre-roll,Technology,Player,1,0,0.0405
573,1816,360,23494,20251020,Sponsored Card,Retail,Anime Detail,1,0,0.0206
574,1446,221,23535,20251108,Display,Food,Search,1,0,0.0463
575,3810,132,23576,20251127,Mid-roll,Gaming,Home Feed,1,0,0.0297
576,958,217,,20251216,Pre-roll,Entertainment,Player,1,0,0.0718
577,1786,212,23658,20230104,Sponsored Card,Technology,Anime Detail,1,0,0.0114
578,,324,23699,20230123,Display,Retail,Search,1,0,0.049
579,5058,53,23740,20230211,Mid-roll,Food,Home Feed,1,0,0.0072
580,377,155,23781,20230302,Pre-roll,Gaming,Player,0,0,0.0283
581,1349,63,23822,20230321,Sponsored Card,Entertainment,Anime Detail,1,0,0.0612
582,717,276,23863,20230409,Display,Technology,Search,1,0,0.0428
583,4161,272,23904,20230428,Mid-roll,Retail,Home Feed,0,0,0.0123
584,3662,234,23945,20230517,Pre-roll,Food,Player,1,0,0.0226
585,2590,226,,20230605,Sponsored Card,Gaming,Anime Detail,0,0,0.0408
586,297,294,24027,20230624,Display,Entertainment,Search,1,0,0.067
587,5134,209,24068,20230713,Mid-roll,Technology,Home Feed,1,0,0.0132
588,3964,345,24109,20230801,Pre-roll,Retail,Player,1,0,0.0748
589,2799,74,24150,20230820,Sponsored Card,Food,Anime Detail,1,0,0.0218
590,865,271,24191,20230908,Display,Gaming,Search,1,0,0.0442
591,2797,133,24232,20230927,Mid-roll,Entertainment,Home Feed,1,0,0.0537
592,1718,260,24273,20231016,Pre-roll,Technology,Player,1,0,0.0457
593,4464,347,24314,20231104,Sponsored Card,Retail,Anime Detail,0,0,0.0632
594,4960,235,,20231123,Display,Food,Search,1,0,0.0756
595,,112,24396,20231212,Mid-roll,Gaming,Home Feed,0,0,0.0756
596,1925,282,24437,20231231,Pre-roll,Entertainment,Player,0,0,0.0552
597,762,346,24478,20240119,Sponsored Card,Technology,Anime Detail,1,0,0.051
598,5905,160,24519,20240207,Display,Retail,Search,1,0,0.0644
599,4079,169,24560,20240226,Mid-roll,Food,Home Feed,0,0,0.0841
600,2767,18,24601,20240316,Pre-roll,Gaming,Player,1,0,0.0745
601,2515,348,24642,20240404,Sponsored Card,Entertainment,Anime Detail,1,0,0.0387
602,5027,166,24683,20240423,Display,Technology,Search,1,0,0.0518
603,2826,244,,20240512,Mid-roll,Retail,Home Feed,1,0,0.0126
604,4631,329,24765,20240531,Pre-roll,Food,Player,1,0,0.0365
605,4962,162,24806,20240619,Sponsored Card,Gaming,Anime Detail,0,0,0.0825
606,383,298,24847,20240708,Display,Entertainment,Search,1,0,0.0585
607,2501,298,24888,20240727,Mid-roll,Technology,Home Feed,1,0,0.0155
608,5709,166,24929,20240815,Pre-roll,Retail,Player,0,0,0.0377
609,5208,49,24970,20240903,Sponsored Card,Food,Anime Detail,1,0,0.0736
610,1272,333,25011,20240922,Display,Gaming,Search,1,0,0.07
611,702,119,25052,20241011,Mid-roll,Entertainment,Home Feed,0,0,0.0504
612,,253,,20241030,Pre-roll,Technology,Player,0,0,0.0594
613,5822,315,25134,20241118,Sponsored Card,Retail,Anime Detail,1,0,0.0548
614,1777,91,25175,20241207,Display,Food,Search,1,0,0.0732
615,4664,11,25216,20241226,Mid-roll,Gaming,Home Feed,1,0,0.0468
616,3503,345,25257,20250114,Pre-roll,Entertainment,Player,0,0,0.0324
617,4209,16,25298,20250202,Sponsored Card,Technology,Anime Detail,0,0,0.0727
618,2340,154,25339,20250221,Display,Retail,Search,1,0,0.0322
619,5137,70,25380,20250312,Mid-roll,Food,Home Feed,1,0,0.0162
620,1069,12,25421,20250331,Pre-roll,Gaming,Player,0,0,0.0153
621,481,262,,20250419,Sponsored Card,Entertainment,Anime Detail,1,0,0.0804
622,2156,141,25503,20250508,Display,Technology,Search,1,0,0.0772
623,147,196,25544,20250527,Mid-roll,Retail,Home Feed,0,0,0.0353
624,5125,294,25585,20250615,Pre-roll,Food,Player,1,0,0.0663
625,1622,92,25626,20250704,Sponsored Card,Gaming,Anime Detail,1,0,0.0824
626,2437,274,25667,20250723,Display,Entertainment,Search,1,0,0.0774
627,1087,37,25708,20250811,Mid-roll,Technology,Home Feed,0,0,0.042
628,5888,318,25749,20250830,Pre-roll,Retail,Player,1,0,0.0289
629,,326,25790,20250918,Sponsored Card,Food,Anime Detail,1,0,0.0809
630,4687,271,,20251007,Display,Gaming,Search,1,0,0.0605
631,858,29,25872,20251026,Mid-roll,Entertainment,Home Feed,1,0,0.0234
632,818,253,25913,20251114,Pre-roll,Technology,Player,1,0,0.0072
633,2827,4,25954,20251203,Sponsored Card,Retail,Anime Detail,1,1,0.0474
634,5014,117,25995,20251222,Display,Food,Search,1,0,0.0756
635,3120,184,26036,20230110,Mid-roll,Gaming,Home Feed,1,0,0.0494
636,397,311,26077,20230129,Pre-roll,Entertainment,Player,1,0,0.0727
637,1628,142,26118,20230217,Sponsored Card,Technology,Anime Detail,1,0,0.0213
638,4904,342,26159,20230308,Display,Retail,Search,1,0,0.0219
639,1104,280,,20230327,Mid-roll,Food,Home Feed,1,0,0.0754
640,3979,31,26241,20230415,Pre-roll,Gaming,Player,1,0,0.0461
641,2197,246,26282,20230504,Sponsored Card,Entertainment,Anime Detail,1,0,0.023
642,5622,251,26323,20230523,Display,Technology,Search,1,0,0.0563
643,2314,267,26364,20230611,Mid-roll,Retail,Home Feed,1,0,0.0603
644,1361,10,26405,20230630,Pre-roll,Food,Player,0,0,0.0306
645,27,143,26446,20230719,Sponsored Card,Gaming,Anime Detail,1,0,0.0754
646,,57,26487,20230807,Display,Entertainment,Search,1,0,0.0263
647,2627,214,26528,20230826,Mid-roll,Technology,Home Feed,1,0,0.0612
648,599,289,,20230914,Pre-roll,Retail,Player,0,0,0.0694
649,1596,52,26610,20231003,Sponsored Card,Food,Anime Detail,1,0,0.0478
650,5109,140,26651,20231022,Display,Gaming,Search,1,0,0.0092
651,5307,349,26692,20231110,Mid-roll,Entertainment,Home Feed,1,0,0.0841
652,4219,45,26733,20231129,Pre-roll,Technology,Player,1,0,0.0497
653,4090,20,26774,20231218,Sponsored Card,Retail,Anime Detail,1,0,0.0738
654,1058,188,26815,20240106,Display,Food,Search,1,0,0.0633
655,5369,333,26856,20240125,Mid-roll,Gaming,Home Feed,1,0,0.0579
656,1141,75,26897,20240213,Pre-roll,Entertainment,Player,1,0,0.0488
657,2576,298,,20240303,Sponsored Card,Technology,Anime Detail,1,0,0.0314
658,2614,181,26979,20240322,Display,Retail,Search,1,0,0.0431
659,1256,72,27020,20240410,Mid-roll,Food,Home Feed,1,0,0.0149
660,2353,82,27061,20240429,Pre-roll,Gaming,Player,0,0,0.0147
661,2218,79,27102,20240518,Sponsored Card,Entertainment,Anime Detail,0,0,0.0535
662,2347,3,27143,20240606,Display,Technology,Search,1,0,0.0047
663,,180,27184,20240625,Mid-roll,Retail,Home Feed,1,0,0.0116
664,3556,266,27225,20240714,Pre-roll,Food,Player,1,0,0.0084
665,3606,286,27266,20240802,Sponsored Card,Gaming,Anime Detail,0,0,0.0159
666,3517,307,,20240821,Display,Entertainment,Search,1,0,0.0494
667,4924,346,27348,20240909,Mid-roll,Technology,Home Feed,1,0,0.0433
668,245,178,27389,20240928,Pre-roll,Retail,Player,1,0,0.0798
669,5483,111,27430,20241017,Sponsored Card,Food,Anime Detail,0,0,0.0638
670,93,352,27471,20241105,Display,Gaming,Search,1,0,0.0328
671,464,345,27512,20241124,Mid-roll,Entertainment,Home Feed,1,0,0.0825
672,141,212,27553,20241213,Pre-roll,Technology,Player,1,0,0.0727
673,3989,252,27594,20250101,Sponsored Card,Retail,Anime Detail,0,0,0.0344
674,4097,300,27635,20250120,Display,Food,Search,1,0,0.0209
675,3080,316,,20250208,Mid-roll,Gaming,Home Feed,0,0,0.0834
676,5149,352,27717,20250227,Pre-roll,Entertainment,Player,1,1,0.0148
677,2994,156,27758,20250318,Sponsored Card,Technology,Anime Detail,1,0,0.062
678,1476,191,27799,20250406,Display,Retail,Search,1,0,0.0614
679,5425,133,27840,20250425,Mid-roll,Food,Home Feed,1,0,0.0079
680,,16,27881,20250514,Pre-roll,Gaming,Player,0,0,0.0496
681,2022,156,27922,20250602,Sponsored Card,Entertainment,Anime Detail,1,0,0.0119
682,1081,360,27963,20250621,Display,Technology,Search,1,0,0.0505
683,2781,197,28004,20250710,Mid-roll,Retail,Home Feed,1,0,0.0674
684,5184,325,,20250729,Pre-roll,Food,Player,0,0,0.0397
685,2376,65,28086,20250817,Sponsored Card,Gaming,Anime Detail,0,0,0.0167
686,4557,292,28127,20250905,Display,Entertainment,Search,1,0,0.0758
